id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0110941,2023-08-14,8,2023,C00056,Sr. Felipe Moya,Oeste,Ocasional,V047,  Estela Bianca Melgar Arias  ,Oeste,P0053,Hub USB-C 7en1,Accesorios,467.44,4.0,0.16,1570.6,20
VTA0110942,17/08/2023,8,2023,C03510,José Eduardo Montoya,Centro,Premiun,V031,  Bernabé César Salazar  ,Centro,P0007,Realme GT5,Celulares,16023.39,2.0,0.16,26919.3,39
VTA0110943,2023-08-21,8,2023,C02328,Lic. Carolina Orosco,Oeste,Ocasional,V014,Ofelia Miriam Negrón,Oeste,P0029,HP Pavilion 15,Laptops,8712.24,4.0,0.01,34500.47,24
VTA0110944,2023-08-23,8,2023,C00203,Ing. Dulce María Muñoz,Oeste,Regular,V035,Estela Haro,Oeste,P0100,Fujifilm X-T5,Fotografía,16768.76,1.0,0.13,14588.82,42
VTA0110945,2023-08-29,8,2023,C00574,Cristian Quintanilla Navarrete,Centro,Premium,V044,Julia Esther Solorio,Centro,P0077,Blackview Tab 16,Tablets,10097.51,4.0,0.14,34735.43,21
VTA0110946,04/08/2023,8,2023,C03790,Estefanía Ana Luisa Saavedra,Norte,Ocasional,V043,Homero Esquivel,Norte,P0060,Adaptador HDMI 4K,Accesorios,1033.36,5.0,0.01,5115.13,29
VTA0110947,2023-08-23,8,2023,C04567,José Luis Ayala Badillo,Sur,Ocasional,V012,Rubén Marco Antonio Orta Ramos,Sur,P0119,Enchufe Inteligente TP,Hogar Inteligente,4557.36,5.0,0.17,18913.04,27
VTA0110948,2023-08-18,8,2023,C02113,  Ivonne María Elena del Valle  ,Norte,Regular,V042,  Srita. Sandra Escamilla  ,Norte,P0088,Teclado Razer Huntsman,Gaming,25041.79,5.0,0.12,110183.88,44
VTA0110949,28/08/2023,8,2023,C04510,Sara Sosa,Este,Premium,V010,Sra. Guadalupe Llamas,Este,P0108,Batería Canon LP-E6,Fotografía,17395.73,3.0,0.13,45402.86,32
VTA0110950,2023-08-29,8,2023,C00188,Reynaldo Muñiz Aguayo,Oeste,Premiun,V038,Violeta Itzel Benavídez,Oeste,P0121,Roomba j7 Plus,gaming,5961.16,2.0,0.07,11087.76,38
VTA0110951,2023-08-28,8,2023,C04901,María del Carmen Centeno Santillán,Sur,Regular,V036,  Dr. Ignacio Aparicio  ,Sur,P0080,Honor Pad 8,Tablets,10004.7,4.0,0.11,35616.73,19
VTA0110952,2023-08-07,8,2023,C02161,  Rebeca Isabela Garay  ,Centro,Premium,V003,Jacinto Rivero Valladares,Centro,P0084,Steam Deck 512GB,Gaming,12368.99,2.0,0.06,23253.7,26
VTA0110953,29/08/2023,8,2023,C00547,Olga Verónica de la O Baeza,Sur,Regular,V018,Lic. Gilberto Castellanos,Sur,P0113,Alexa Echo Dot 5,Hogar Inteligente,10827.38,3.0,0.03,31507.68,20
VTA0110954,2023-08-26,8,2023,C00416,  Yeni Zúñiga Balderas  ,Este,Ocasional,V011,Clara Loera,Este,P0055,Teclado Keychron K2,Accesorios,1456.85,3.0,0.17,3627.56,28
VTA0110955,2023-08-09,8,2023,C01795,Raquel Ceja Urrutia,Oeste,Ocasional,V014,Ofelia Miriam Negrón,Oeste,P0088,Teclado Razer Huntsman,Gaming,24227.68,1.0,0.1,21804.91,44
VTA0110956,2023-08-22,8,2023,C01763,Srita. Amelia Núñez,Centro,ocasional,V041,Srita. Nadia Casas,Centro,P0030,Lenovo IdeaPad 5,Laptops,40519.3,2.0,0.09,73745.13,21
VTA0110957,2023-08-22,8,2023,C03688,Lucía Claudia Camarillo,Oeste,Regular,V047,  Estela Bianca Melgar Arias  ,Oeste,P0108,Batería Canon LP-E6,Fotografía,17897.83,2.0,0.08,32932.01,32
VTA0110958,2023-08-17,8,2023,C04583,Raúl Felix Fonseca,Norte,Ocasional,V004,Aurora Zelaya,Norte,P0121,Roomba j7 Plus,Hogar Inteligente,6461.39,5.0,0.19,26168.63,38
VTA0110959,13/08/2023,8,2023,C01270,Lic. Elvira Briseño,Oeste,Premium,V038,Violeta Itzel Benavídez,Oeste,P0066,Samsung Galaxy Tab S9,Tablets,13089.36,3.0,0.11,34948.59,24
