id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0082429,2022-12-20,12,2022,C00883,  Trinidad Catalina Gollum  ,Centro,Ocasional,V048,Ivonne Véliz,Centro,P0040,Jabra Elite 85h,Audio,3028.71,1.0,0.08,2786.41,38
VTA0082430,15/12/2022,12,2022,C02745,Sr. Flavio Arce,Este,Regular,V049,Ing. María Teresa Bétancourt,Este,P0001,iPhone 15 Pro,fotografia,22720.87,5.0,0.03,110196.22,37
VTA0082431,2022-12-06,12,2022,C02124,Bernabé Vaca,Oeste,Regular,V022,Bernardo Lemus Caballero,Oeste,P0015,Nokia G42,Celulares,18483.71,4.0,0.09,67280.7,26
VTA0082432,2022-12-06,12,2022,C01300,Violeta Rebeca Vera Jáquez,Norte,Regular,V016,Octavio Mario Rincón Marín,Norte,P0037,JBL Charge 5,celulares,7164.69,1.0,0.15,6089.99,21
VTA0082433,2022-12-06,12,2022,C04917,Aurora Emilia Saldaña,Norte,Regular,V046,Hermelinda Josefina Rodarte Bahena,Norte,P0002,Samsung Galaxy S24,Celulares,8185.86,2.0,0.15,13915.96,19
VTA0082434,2022-12-24,12,2022,C02017,Ariadna María Luisa Olvera Montero,Oeste,Ocasional,V007,Conchita Leticia Gastélum Corral,Oeste,P0049,Cargador MagSafe 30W,Accesorios,1013.79,3.0,0.09,2767.65,37
VTA0082435,2022-12-23,12,2022,C02147,Antonio Briseño Molina,Oeste,Premium,V040,Karla Silvia Mireles Patiño,Oeste,P0057,Soporte Laptop Adjustable,Accesorios,476.15,4.0,0.03,1847.46,39
VTA0082436,21/12/2022,12,2022,C03256,Israel Alberto Madera Serrano,Centro,Premium,V017,Abraham Apodaca Colunga,Centro,P0028,Dell Inspiron 15,Laptops,25706.69,3.0,0.09,70179.26,37
VTA0082437,2022-12-25,12,2022,C02381,Mateo Borrego Heredia,Centro,Ocasional,V044,Julia Esther Solorio,Centro,P0112,Estabilizador DJI OM6,Fotografía,15452.32,1.0,0.04,14834.23,33
VTA0082438,2022-12-24,12,2022,C01035,  Sra. Linda Valadez  ,Norte,Regular,V009,Amanda María José Bravo,Norte,P0006,Motorola Edge 50,Celulares,9168.09,5.0,0.16,38505.98,32
