id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0008489,2021-04-30,4,2021,C01791,Ing. Arcelia Irizarry,Norte,Ocasional,V004,Aurora Zelaya,Norte,P0112,Estabilizador DJI OM6,Fotografía,15029.77,1.0,0.07,13977.69,33
VTA0008490,2021-04-12,4,2021,C01657,Fidel Germán Longoria,Este,Premium,V049,Ing. María Teresa Bétancourt,Este,P0101,DJI Mavic 3 Pro,Fotografía,13998.67,4.0,0.1,50395.21,27
VTA0008491,2021-04-07,4,2021,C03990,Abraham Eugenio Rivera Jiménez,Norte,Premium,V042,  Srita. Sandra Escamilla  ,Norte,P0070,Amazon Fire HD 10,LAPTOPS,18875.11,1.0,0.04,18120.11,33
VTA0008492,2021-04-08,4,2021,C02477,Reina Andrea Valles,Norte,Ocacional,V029,Francisco Ballesteros,Norte,P0091,Capturadora Elgato 4K,Gaming,1479.04,3.0,0.03,4304.01,25
VTA0008493,2021-04-07,4,2021,C03416,Pascual Verduzco,Centro,Regular,V033,Jaime Gamez Maldonado,Centro,P0061,Batería Portátil 20000,Accesorios,1803.99,2.0,0.01,3571.9,32
VTA0008494,2021-04-07,4,2021,C02359,Ing. Jos Mateo,Oeste,Ocasional,V039,Sr. Modesto Guillen,Oeste,P0085,Monitor LG 27GP950,Gaming,17470.16,2.0,0.14,30048.68,43
VTA0008495,2021-04-27,4,2021,C03996,Rafaél Solano,Oeste,Premium,V036,  Dr. Ignacio Aparicio  ,Sur,P0081,PlayStation 5,Gaming,10522.96,1.0,0.07,9786.35,46
VTA0008496,2021-04-15,4,2021,C01836,Carla Sessa Carrillo,Oeste,Ocacional,V047,  Estela Bianca Melgar Arias  ,Oeste,P0071,ASUS Zenpad 3S,Tablets,14743.89,4.0,0.12,51898.49,20
VTA0008497,2021-04-13,4,2021,C03497,Sra. Georgina Ríos,Centro,Premium,V035,Estela Haro,Oeste,P0113,Alexa Echo Dot 5,Hogar Inteligente,10378.06,5.0,0.18,42550.05,20
VTA0008498,2021-04-17,4,2021,C03392,Natividad Ortiz Villa,Norte,Premium,V016,Octavio Mario Rincón Marín,Norte,P0010,Huawei Pura 70,Celulares,10826.84,4.0,0.03,42008.14,27
VTA0008499,2021-04-26,4,2021,C00730,Iván Lucas Mercado Leal,Centro,Ocasional,V003,Jacinto Rivero Valladares,Centro,P0029,HP Pavilion 15,hogar inteligente,9676.39,2.0,0.16,16256.34,24
VTA0008500,2021-04-24,4,2021,C04936,Gloria Aparicio,Oeste,Ocasional,V035,Estela Haro,Oeste,P0043,Sony WF-1000XM5,Audio,4490.29,2.0,0.19,7274.27,25
VTA0008501,2021-04-02,4,2021,C04984,Santiago Gilberto Mata,Norte,REGULAR,V043,Homero Esquivel,Norte,P0053,Hub USB-C 7en1,Accesorios,455.19,4.0,0.12,1602.27,20
VTA0008502,2021-04-04,4,2021,C00659,  Anabel Mercedes Tapia  ,Sur,Regular,V011,Clara Loera,Este,P0042,Audio Technica ATH,Audio,6131.5,5.0,0.07,28511.48,31
VTA0008503,23/04/2021,4,2021,C04282,Olivia Sanches,Este,Regular,V032,Nelly Barela Cardenas,Este,P0002,Samsung Galaxy S24,Celulares,8689.26,5.0,0.17,36060.43,19
VTA0008504,2021-04-13,4,2021,C02433,Frida Guadalupe del Río,Oeste,Ocasional,V004,Aurora Zelaya,Norte,P0042,Audio Technica ATH, Accesorios,5858.6,1.0,0.06,5507.08,31
VTA0008505,2021-04-02,4,2021,C01242,Rolando Leonel Chacón,Sur,Premium,V012,Rubén Marco Antonio Orta Ramos,Sur,P0125,TV Samsung QLED 55,Hogar Inteligente,2581.63,3.0,0.1,6970.4,20
VTA0008506,2021-04-17,4,2021,C00389,Ing. Emilio Chapa,Norte,Regular,V004,Aurora Zelaya,Norte,P0056,Webcam Logitech C920,Accesorios,1721.24,3.0,0.16,4337.52,43
VTA0008507,2021-04-10,4,2021,C00433,Débora Úrsula Nava Covarrubias,Sur,Premium,V024,Bernabé Guerra,Sur,P0074,iPad Mini 6,Tablets,19656.94,1.0,0.2,15725.55,31
VTA0008508,2021-04-26,4,2021,C04536,Emilia Barraza,Oeste,Regular,V038,Violeta Itzel Benavídez,Oeste,P0040,Jabra Elite 85h,Audio,2859.24,3.0,0.01,8491.94,38
VTA0008509,2021-04-06,4,2021,C00227,José Delgado Cardona,Este,Premium,V010,Sra. Guadalupe Llamas,Este,P0012,Samsung A55,Celulares,19886.3,4.0,0.18,65227.06,36
VTA0008510,2021-04-12,4,2021,C03142,  Bernabé Quiñónez Collazo  ,Centro,Ocasional,V028,Sofía Delia Gurule Cantú,Centro,P0095,SSD Samsung 980 Pro,Gaming,3143.39,1.0,0.06,2954.79,28
VTA0008511,2021-04-01,4,2021,C01249,Lic. Genaro Trejo,Centro,Regular,V037,Victoria Caridad Concepción,Centro,P0070,Amazon Fire HD 10,Tablets,17662.55,,0.19,71533.33,33
VTA0008512,2021-04-11,4,2021,C01150,  Jaime Salvador Dueñas Arroyo  ,Norte,Ocacional,V029,Francisco Ballesteros,Norte,P0025,Razer Blade 15,Laptops,27120.19,3.0,0.17,67529.27,44
VTA0008513,2021-04-21,4,2021,C02523,Isabela Esther Saiz,Sur,Ocasional,V018,Lic. Gilberto Castellanos,Sur,P0116,Foco Philips Hue,Hogar Inteligente,4543.03,2.0,0.16,7632.29,44
VTA0008514,2021-04-30,4,2021,C02240,Karina Botello,Este,Regular,V011,Clara Loera,Este,P0008,OPPO Find X7,LAPTOPS,22298.77,2.0,0.1,40137.79,26
VTA0008515,2021-04-25,4,2021,C02411,Rosario Hernández,Sur,Ocasional,V024,Bernabé Guerra,Sur,P0057,Soporte Laptop Adjustable,Accesorios,568.06,5.0,0.07,2641.48,39
VTA0008516,2021-04-03,4,2021,C04324,Julio César Ozuna Casas,Sur,Regular,V021,  Cristal Valdés Maya  ,Sur,P0092,Micrófono Blue Yeti,Gaming,12492.79,2.0,0.12,21987.31,47
VTA0008517,2021-04-21,4,2021,C01804,Lic. Yolanda Santiago,Sur,Ocasional,V023,Fidel Negrete Domínguez,Sur,P0085,Monitor LG 27GP950,Gaming,16618.47,2.0,0.12,29248.51,43
VTA0008518,2021-04-18,4,2021,C03181,Sr. Jerónimo Bermúdez,Este,Regular,V032,Nelly Barela Cardenas,Este,P0037,JBL Charge 5,Audio,7376.21,5.0,0.09,33561.76,21
VTA0008519,2021-04-20,4,2021,C02700,Itzel Norma Rodríguez,Oeste,Premiun,V001,Fernando Casares Jimínez,Oeste,P0061,Batería Portátil 20000,Accesorios,1793.19,3.0,0.01,5325.77,32
VTA0008520,2021-04-09,4,2021,C00703,Vanesa Loera Salgado,Norte,Regular,V046,Hermelinda Josefina Rodarte Bahena,Norte,P0124,Sensor Movimiento Aqara,Hogar Inteligente,6959.08,2.0,0.0,13918.16,35
VTA0008521,2021-04-09,4,2021,C04317,Margarita Cruz,Centro,Regular,V033,Jaime Gamez Maldonado,Centro,P0112,Estabilizador DJI OM6,LAPTOPS,15212.81,3.0,0.02,44725.66,33
VTA0008522,2021-04-16,4,2021,C01165,Agustín Ulibarri,Sur,Premium,V020,Dr. Arturo Angulo,Sur,P0112,Estabilizador DJI OM6,Fotografía,14539.7,4.0,0.15,49434.98,33
VTA0008523,2021-04-19,4,2021,C04826,Pilar Lorena Bueno,Este,Regular,V015,Joaquín Benavides Meza,Norte,P0046,JBL Flip 6,Audio,2425.53,,0.13,6330.63,40
VTA0008524,2021-04-14,4,2021,C04189,Helena Sara Saldaña,Sur,Regular,V027,Claudio Andrés Gómez Sosa,Sur,P0128,Panel Solar Portátil,Hogar Inteligente,4073.74,2.0,0.06,7658.63,39
VTA0008525,2021-04-26,4,2021,C02303,José Eduardo Carlos Esquivel Cabrera,Sur,Premium,V006,  Dr. Evelio Murillo  ,Sur,P0081,PlayStation 5,Gaming,10691.3,3.0,0.11,28545.77,46
VTA0008526,2021-04-05,4,2021,C04396,Liliana Villareal,Sur,Ocasional,V019,Jacinto Rodrigo Salazar Rolón,Sur,P0007,Realme GT5, Accesorios,17898.13,1.0,0.0,17898.13,39
VTA0008527,2021-04-05,4,2021,C00102,Sra. Micaela Aguirre,Norte,Ocasional,V042,  Srita. Sandra Escamilla  ,Norte,P0122,Aspiradora Dyson V15,Hogar Inteligente,3104.33,4.0,0.18,10182.2,28
VTA0008528,2021-04-09,4,2021,C02652,Hermelinda Gollum,Centro,Ocasional,V017,Abraham Apodaca Colunga,Centro,P0051,Funda iPhone 15 Pro,Accesorios,1305.9,1.0,0.06,1227.55,40
VTA0008529,2021-04-06,4,2021,C04346,Rafaél Lomeli Pérez,Centro,Regular,V037,Victoria Caridad Concepción,Centro,P0125,TV Samsung QLED 55,Hogar Inteligente,2681.72,5.0,0.08,12335.91,20
VTA0008530,2021-04-29,4,2021,C01341,Juana Borrego Quiñones,Oeste,Ocasional,V035,Estela Haro,Oeste,P0108,Batería Canon LP-E6,Fotografía,17356.66,3.0,0.16,-43738.78,32
VTA0008531,2021-04-29,4,2021,C03161,Cornelio Collazo,Centro,Premium,V037,Victoria Caridad Concepción,Centro,P0040,Jabra Elite 85h,Audio,3174.47,4.0,0.08,11682.05,38
VTA0008532,30/04/2021,4,2021,C01565,Mauro Vicente Jasso Alcántar,Este,Regular,V010,Sra. Guadalupe Llamas,Este,P0055,Teclado Keychron K2,Accesorios,1377.23,2.0,0.02,2699.37,28
VTA0008533,2021-04-30,4,2021,C01590,Helena Luz Partida,Este,Regular,V049,Ing. María Teresa Bétancourt,Este,P0120,Timbre Ring Video Pro,Hogar Inteligente,8578.74,4.0,0.16,28824.57,21
VTA0008534,2021-04-30,4,2021,C01960,Ing. Renato Romero,Centro,Ocasional,V044,Julia Esther Solorio,Centro,P0125,TV Samsung QLED 55,audio ,2461.14,4.0,0.08,9057.0,20
VTA0008535,2021-04-29,4,2021,C04217,Violeta Paulina Villalpando Montaño,Oeste,Ocasional,V050,José María Gustavo Beltrán,Oeste,P0071,ASUS Zenpad 3S,Tablets,13838.33,2.0,0.14,23801.93,20
VTA0008536,2021-04-30,4,2021,C03897,Patricio Pulido,Centro,Premium,V003,Jacinto Rivero Valladares,Centro,P0030,Lenovo IdeaPad 5,Laptops,45015.98,2.0,0.13,78327.81,21
VTA0008537,2021-04-16,4,2021,C04721,  Rosa Salma Padrón Calderón  ,Norte,Premium,V019,Jacinto Rodrigo Salazar Rolón,Sur,P0080,Honor Pad 8,Tablets,9047.01,1.0,0.07,8413.72,19
VTA0008538,2021-04-22,4,2021,C03580,Ilse Mascareñas del Río,Oeste,Premium,V040,Karla Silvia Mireles Patiño,Oeste,P0073,Microsoft Surface Go 3,Tablets,10084.29,4.0,0.14,34689.96,22
VTA0008539,2021-04-29,4,2021,C02133,  Noelia Trinidad Villa Estrada  ,Sur,Premiun,V026,Ing. Elias Valdivia,Oeste,P0059,Audífonos USB-C,Accesorios,1689.2,1.0,0.13,1469.6,43
VTA0008540,2021-04-03,4,2021,C00197,Modesto Moreno,Centro,Ocasional,V019,Jacinto Rodrigo Salazar Rolón,Sur,P0078,Chuwi HiPad X,Tablets,14204.57,3.0,0.01,42187.57,20
VTA0008541,2021-04-15,4,2021,C02472,Sr. José Eduardo Olivárez,Oeste,Premium,V047,  Estela Bianca Melgar Arias  ,Oeste,P0035,Bose QC45,Audio,2559.94,2.0,0.1,4607.89,19
VTA0008542,2021-04-14,4,2021,C02554,Paola Granado Alcaraz,Oeste,Regular,V027,Claudio Andrés Gómez Sosa,Sur,P0060,Adaptador HDMI 4K,Accesorios,976.41,5.0,0.06,4589.13,29
VTA0008543,2021-04-05,4,2021,C02680,Abelardo Rivas,Este,Premiun,V005,Aldo Adán Rodrígez Galarza,Este,P0121,Roomba j7 Plus,Hogar Inteligente,6481.46,3.0,0.17,16138.84,38
VTA0008544,2021-04-18,4,2021,C03172,Uriel Salvador Gracia Vega,Oeste,Premium,V038,Violeta Itzel Benavídez,Oeste,P0097,Canon EOS R6 Mark II,Fotografía,30042.9,2.0,0.08,55278.94,38
VTA0008545,2021-04-04,4,2021,C02319,  Amanda Feliciano Bernal  ,Este,Regular,V032,Nelly Barela Cardenas,Este,P0022,Acer Swift 5,Laptops,32044.5,5.0,0.06,150609.15,41
VTA0008546,2021-04-22,4,2021,C00204,Amador Cadena Cazares,Centro,Ocasional,V026,Ing. Elias Valdivia,Oeste,P0067,iPad Air M1,Tablets,16745.87,5.0,0.15,71169.95,39
