id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0172504,13/12/2024,12,2024,C03381,Dra. Judith Angulo,Este,Ocasional,V032,Nelly Barela Cardenas,Este,P0106,Mochila Lowepro Pro,hogar inteligente,15902.01,1.0,0.14,13675.73,40
VTA0172505,2024-12-28,12,2024,C01443,Evelio Rufino Carrero,Norte,ocasional,V009,Amanda María José Bravo,Norte,P0118,Termostato Nest 3,Hogar Inteligente,1582.14,3.0,0.11,4224.31,30
VTA0172506,2024-12-18,12,2024,C02407,Esparta de la Crúz Barragán,Sur,Regular,V022,Bernardo Lemus Caballero,Oeste,P0026,MSI Prestige 16,Laptops,10395.44,4.0,0.12,36591.95,44
VTA0172507,2024-12-01,12,2024,C04393,  Marisol Cervántez Miramontes  ,Oeste,REGULAR,V039,Sr. Modesto Guillen,Oeste,P0101,DJI Mavic 3 Pro,Fotografía,13936.65,4.0,0.15,47384.61,27
VTA0172508,2024-12-29,12,2024,C04928,Gustavo Jesús del Valle Toro,Oeste,Premium,V039,Sr. Modesto Guillen,Oeste,P0023,Microsoft Surface Pro 9,Laptops,30455.29,3.0,0.15,77660.99,27
VTA0172509,2024-12-26,12,2024,C00805,Irene Esquivel,Oeste,Ocasional,V007,Conchita Leticia Gastélum Corral,Oeste,P0040,Jabra Elite 85h,Audio,3226.14,2.0,0.05,6129.67,38
VTA0172510,22/12/2024,12,2024,C03236,Darío Muro Figueroa,Norte,Regular,V042,  Srita. Sandra Escamilla  ,Norte,P0105,Tripié Joby GorillaPod,Fotografía,10823.75,4.0,0.16,36367.8,41
VTA0172511,2024-12-31,12,2024,C00171,Ing. Alfonso Corral,Oeste,premiun,V030,Gustavo Camilo Ochoa Gamboa,Oeste,P0119,Enchufe Inteligente TP,tablets,4405.84,1.0,0.01,4361.78,27
VTA0172512,2024-12-27,12,2024,C01655,Lic. Ángel Tovar,Sur,Ocacional,V020,Dr. Arturo Angulo,Sur,P0067,iPad Air M1,Tablets,16878.49,1.0,0.19,13671.58,39
VTA0172513,2024-12-29,12,2024,C02061,Sra. Noemí Luna,Centro,Premiun,V017,Abraham Apodaca Colunga,Centro,P0021,ASUS ROG Zephyrus,Laptops,11439.76,3.0,0.05,32603.32,36
VTA0172514,2024-12-23,12,2024,C03946,Estela Ana Luisa Mojica,Centro,Ocasional,V028,Sofía Delia Gurule Cantú,Centro,P0011,iPhone 14,Celulares,10537.66,4.0,0.05,40043.11,43
VTA0172515,21/12/2024,12,2024,C00204,Amador Cadena Cazares,Centro,Ocasional,V044,Julia Esther Solorio,Centro,P0005,OnePlus 12,Celulares,5299.19,3.0,0.18,13036.01,40
VTA0172516,2024-12-14,12,2024,C04397,Patricia Villagómez,Norte,Regular,V004,Aurora Zelaya,Norte,P0080,Honor Pad 8,Tablets,9195.38,3.0,0.0,27586.14,19
VTA0172517,2024-12-24,12,2024,C00211,Camila Pamela Nieto Quiroz,Norte,Ocasional,V015,Joaquín Benavides Meza,Norte,P0088,Teclado Razer Huntsman,Gaming,21396.03,1.0,0.08,19684.35,44
VTA0172518,2024-12-14,12,2024,C03609,Georgina Judith Jaimes Badillo,Sur,Premium,V025,Manuel Gerónimo Armas,Sur,P0087,Headset HyperX Cloud III,Gaming,1987.87,3.0,0.03,5784.7,38
VTA0172519,2024-12-03,12,2024,C04692,Patricia Rosa Medrano,Sur,premiun,V034,Rufino Rivera,Sur,P0040,Jabra Elite 85h,Audio,2790.98,5.0,0.14,12001.21,38
VTA0172520,2024-12-17,12,2024,C00026,Berta Peralta Marroquín,Norte,Ocasional,V009,Amanda María José Bravo,Norte,P0060,Adaptador HDMI 4K,Accesorios,975.75,4.0,0.15,3317.55,29
VTA0172521,2024-12-16,12,2024,C01690,Javier Jaime Villegas,Centro,Premium,V041,Srita. Nadia Casas,Centro,P0054,Mouse Logitech MX Master,Accesorios,1291.82,1.0,0.07,1201.39,25
VTA0172522,2024-12-24,12,2024,C00613,Diego Gregorio Montoya Colón,Norte,Premium,V043,Homero Esquivel,Norte,P0017,MacBook Pro M3,tablets,14049.86,4.0,0.09,51141.49,43
VTA0172523,2024-12-27,12,2024,C01425,Dr. Cristian Vera,Centro,Ocasional,V017,Abraham Apodaca Colunga,Centro,P0118,Termostato Nest 3, Accesorios,1387.58,5.0,0.09,6313.49,30
VTA0172524,2024-12-18,12,2024,C02290,Dra. Daniela Colón,Sur,Premiun,V018,Lic. Gilberto Castellanos,Sur,P0064,Limpiador Pantallas Kit,Accesorios,1388.64,1.0,0.07,1291.44,44
VTA0172525,2024-12-12,12,2024,C02129,Leonor Becerra Ballesteros,Oeste,Regular,V001,Fernando Casares Jimínez,Oeste,P0124,Sensor Movimiento Aqara,Hogar Inteligente,7462.17,5.0,0.11,33206.66,35
VTA0172526,2024-12-09,12,2024,C01147,Ing. Eva Montero,Oeste,premiun,V007,Conchita Leticia Gastélum Corral,Oeste,P0064,Limpiador Pantallas Kit,Accesorios,1318.98,5.0,0.09,6001.36,44
VTA0172527,2024-12-23,12,2024,C02923,Francisca Oquendo,Oeste,Premium,V026,Ing. Elias Valdivia,Oeste,P0024,LG Gram 17,fotografia,47363.31,1.0,0.04,45468.78,26
