id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0100140,2023-05-01,5,2023,C01839,Mauricio Trujillo Nájera,Centro,Premium,V033,Jaime Gamez Maldonado,Centro,P0102,GoPro Hero 12,audio ,25413.42,2.0,0.08,46760.69,45
VTA0100141,20/05/2023,5,2023,C01385,Dra. Barbara Menéndez,Este,Ocasional,V011,Clara Loera,Este,P0091,Capturadora Elgato 4K,Gaming,1495.95,5.0,0.17,6208.19,25
VTA0100142,07/05/2023,5,2023,C01718,Jerónimo Fernando Archuleta,Este,REGULAR,V041,Srita. Nadia Casas,Centro,P0125,TV Samsung QLED 55,Hogar Inteligente,2852.6,1.0,0.02,2795.55,20
VTA0100143,2023-05-21,5,2023,C00128,Dra. Alejandra Piña,Centro,Regular,V048,Ivonne Véliz,Centro,P0061,Batería Portátil 20000,Accesorios,1820.33,5.0,0.15,7736.4,32
VTA0100144,2023-05-11,5,2023,C04116,Nayeli María Elena Jaramillo,Este,Premium,V011,Clara Loera,Este,P0089,Mouse Logitech G Pro X,Gaming,7178.94,5.0,0.08,33023.12,45
VTA0100145,2023-05-20,5,2023,C04332,Delia Pamela Toro,Oeste,Ocasional,V022,Bernardo Lemus Caballero,Oeste,P0030,Lenovo IdeaPad 5,Laptops,44303.75,4.0,0.11,157721.35,21
VTA0100146,2023-05-30,5,2023,C02719,Soledad Amalia Mota,Norte,Premium,V002,Nelly Marrero Ortiz,Norte,P0009,Sony Xperia 1 VI,Celulares,23443.64,4.0,0.03,90961.32,24
VTA0100147,2023-05-06,5,2023,C01741,Jacinto Valentín,Sur,Ocasional,V019,Jacinto Rodrigo Salazar Rolón,Sur,P0025,Razer Blade 15,Laptops,30550.58,5.0,0.16,128312.44,44
VTA0100148,2023-05-04,5,2023,C02425,  Lic. Rebeca Lomeli  ,Centro,Ocacional,V021,  Cristal Valdés Maya  ,Sur,P0051,Funda iPhone 15 Pro,Accesorios,1271.13,3.0,0.07,3546.45,40
VTA0100149,2023-05-23,5,2023,C00252,Amanda Esther Soliz Carrasco,Centro,Ocasional,V029,Francisco Ballesteros,Norte,P0078,Chuwi HiPad X,Tablets,13869.81,2.0,0.19,22469.09,20
VTA0100150,2023-05-20,5,2023,C04506,Georgina Hilda Camarillo Galarza,Norte,Premium,V004,Aurora Zelaya,Norte,P0113,Alexa Echo Dot 5,Hogar Inteligente,11235.11,1.0,0.05,10673.35,20
VTA0100151,02/05/2023,5,2023,C03330,  Héctor Jaime  ,Centro,Ocasional,V017,Abraham Apodaca Colunga,Centro,P0038,Beats Studio Pro,Audio,2547.31,3.0,0.14,6572.06,39
VTA0100152,2023-05-29,5,2023,C02105,Julia Paulina Avilés Ybarra,Sur,Premium,V036,  Dr. Ignacio Aparicio  ,Sur,P0053,Hub USB-C 7en1,Accesorios,420.22,1.0,0.05,399.21,20
VTA0100153,27/05/2023,5,2023,C00271,Oswaldo José Carlos Palomo Mora,Centro,Premium,V037,Victoria Caridad Concepción,Centro,P0110,Reflector 5en1 80cm,Fotografía,15128.53,3.0,0.06,42662.45,26
VTA0100154,08/05/2023,5,2023,C01444,Lic. Mauricio Vaca,Este,Regular,V026,Ing. Elias Valdivia,Oeste,P0112,Estabilizador DJI OM6,gaming,14569.3,4.0,0.12,51283.94,33
