id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0002471,2021-02-21,2,2021,C02901,,Este,Regular,V011,Clara Loera,Este,P0065,iPad Pro M2 12.9,Tablets,7401.69,5.0,0.09,33677.69,21
VTA0002472,2021-02-24,2,2021,C00839,Srita. Susana Zayas,Oeste,Regular,V038,Violeta Itzel Benavídez,Oeste,P0055,Teclado Keychron K2,Accesorios,1255.96,5.0,0.17,5212.23,28
VTA0002473,2021-02-03,2,2021,C03183,Uriel Bustamante Irizarry,Este,Regular,V032,Nelly Barela Cardenas,Este,P0112,Estabilizador DJI OM6,Fotografía,14113.61,1.0,0.11,-12561.11,33
VTA0002474,2021-02-06,2,2021,C04094,Alberto Pedroza,Este,Premium,V010,Sra. Guadalupe Llamas,Este,P0072,Huawei MatePad Pro,Tablets,18114.54,2.0,0.16,30432.43,43
VTA0002475,2021-02-24,2,2021,C01128,Sr. Marco Antonio Laboy,Norte,Regular,V004,Aurora Zelaya,Norte,P0058,Mochila Techpack 30L,LAPTOPS,844.97,2.0,0.06,1588.54,23
VTA0002476,2021-02-23,2,2021,C00287,Sra. Yeni Valles,Norte,Ocasional,V015,Joaquín Benavides Meza,Norte,P0125,TV Samsung QLED 55,Hogar Inteligente,2483.91,3.0,0.13,6483.01,20
VTA0002477,19/02/2021,2,2021,C00793,Adela Correa,Este,Premium,V005,Aldo Adán Rodrígez Galarza,Este,P0108,Batería Canon LP-E6,Fotografía,16494.52,4.0,0.1,59380.27,32
VTA0002478,18/02/2021,2,2021,C00848,Mayte Rael,Oeste,Premiun,V007,Conchita Leticia Gastélum Corral,Oeste,P0007,Realme GT5,Celulares,17284.77,3.0,0.18,42520.53,39
VTA0002479,2021-02-04,2,2021,C02581,Julia Arteaga,Centro,ocasional,V048,Ivonne Véliz,Centro,P0005,OnePlus 12,gaming,5003.1,4.0,0.13,17410.79,40
VTA0002480,2021-02-07,2,2021,C00193,José Luis Eloy Gómez,Norte,ocasional,V004,Aurora Zelaya,Norte,P0061,Batería Portátil 20000, Accesorios,1812.12,2.0,0.13,3153.09,32
