id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0132284,2024-01-26,1,2024,C01732,Srita. Nelly Suárez,Este,Premium,V011,Clara Loera,Este,P0058,Mochila Techpack 30L,Accesorios,773.39,3.0,0.1,2088.15,23
VTA0132285,27/01/2024,1,2024,C02171,Francisco Javier Zavala Balderas,Sur,Regular,V018,Lic. Gilberto Castellanos,Sur,P0049,Cargador MagSafe 30W,Accesorios,954.32,4.0,0.04,3664.59,37
VTA0132286,06/01/2024,1,2024,C03401,Isaac Lugo,Norte,Premium,V009,Amanda María José Bravo,Norte,P0120,Timbre Ring Video Pro,Hogar Inteligente,8170.44,3.0,0.1,22060.19,21
VTA0132287,2024-01-02,1,2024,C04468,Dr. Raúl Ávalos,Oeste,Regular,V032,Nelly Barela Cardenas,Este,P0049,Cargador MagSafe 30W,Accesorios,1014.31,1.0,0.06,-953.45,37
VTA0132288,2024-01-03,1,2024,C02308,Esperanza Coronado Barajas,Este,Premium,V002,Nelly Marrero Ortiz,Norte,P0067,iPad Air M1,Tablets,15487.77,2.0,0.04,29736.52,39
VTA0132289,2024-01-17,1,2024,C03060,Ivonne Jaqueline Ferrer,Oeste,Premium,V023,Fidel Negrete Domínguez,Sur,P0064,Limpiador Pantallas Kit,Accesorios,1368.27,3.0,0.11,3653.28,44
VTA0132290,2024-01-06,1,2024,C04547,Emilio Cervántez,Oeste,Ocasional,V050,José María Gustavo Beltrán,Oeste,P0101,DJI Mavic 3 Pro,Fotografía,14671.74,2.0,0.01,29050.05,27
VTA0132291,13/01/2024,1,2024,C03307,José Luis Ibarra,Norte,Premium,V010,Sra. Guadalupe Llamas,Este,P0107,Tarjeta SD SanDisk 256,Fotografía,11664.14,5.0,0.08,53655.04,27
VTA0132292,17/01/2024,1,2024,C02409,Fidel Isaac Velasco Peres,Este,Ocasional,V011,Clara Loera,Este,P0043,Sony WF-1000XM5,Audio,4661.35,5.0,0.13,20276.87,25
VTA0132293,2024-01-17,1,2024,C00078,Marisol Raya Moya,Sur,Premium,V041,Srita. Nadia Casas,Centro,P0003,Xiaomi 14 Pro,gaming,20682.13,5.0,0.05,98240.12,36
VTA0132294,2024-01-12,1,2024,C03674,Elsa Zavala Bahena,Centro,REGULAR,V033,Jaime Gamez Maldonado,Centro,P0080,Honor Pad 8,Tablets,8632.09,4.0,0.14,-29694.39,19
VTA0132295,2024-01-15,1,2024,C00794,Eduardo Salas,Este,Ocasional,V027,Claudio Andrés Gómez Sosa,Sur,P0039,Sennheiser HD 450,Audio,1030.46,4.0,0.1,3709.66,24
VTA0132296,2024-01-24,1,2024,C04781,Florencia Sáenz de la Rosa,Este,Ocasional,V041,Srita. Nadia Casas,Centro,P0024,LG Gram 17,Laptops,42164.78,1.0,0.09,38369.95,26
VTA0132297,2024-01-08,1,2024,C04685,Lic. Fidel Saldivar,Este,Regular,V005,Aldo Adán Rodrígez Galarza,Este,P0044,Anker Q45,Audio,7548.07,4.0,0.04,28984.59,23
VTA0132298,2024-01-26,1,2024,C00356,Carolina Aldonza Ozuna Caldera,Sur,Ocasional,V024,Bernabé Guerra,Sur,P0085,Monitor LG 27GP950,Gaming,16155.95,3.0,0.04,46529.14,43
VTA0132299,2024-01-29,1,2024,C03736,Pedro Villalobos,Este,Premium,V010,Sra. Guadalupe Llamas,Este,P0117,Cámara Nest Doorbell,Hogar Inteligente,11947.19,5.0,0.04,57346.51,34
VTA0132300,2024-01-17,1,2024,C01257,Ángel Palomino,Este,Premium,V005,Aldo Adán Rodrígez Galarza,Este,P0026,MSI Prestige 16,Laptops,9418.43,4.0,0.17,31269.19,44
VTA0132301,2024-01-18,1,2024,C00815,Débora Minerva de la Torre,Oeste,Regular,V047,  Estela Bianca Melgar Arias  ,Oeste,P0002,Samsung Galaxy S24,tablets,8764.91,1.0,0.1,7888.42,19
VTA0132302,2024-01-14,1,2024,C01437,Evelio Jorge Luis Garay Segura,Sur,Premium,V021,  Cristal Valdés Maya  ,Sur,P0076,TCL Tab 10,Tablets,15553.45,3.0,0.07,43394.13,24
VTA0132303,2024-01-03,1,2024,C02608,Amador García Lemus,Norte,Premium,V042,  Srita. Sandra Escamilla  ,Norte,P0091,Capturadora Elgato 4K,Gaming,1548.4,5.0,0.01,7664.58,25
VTA0132304,2024-01-16,1,2024,C04638,Luis Aguirre Corral,Este,Regular,V032,Nelly Barela Cardenas,Este,P0036,Samsung Galaxy Buds2,Audio,7186.65,4.0,0.08,26446.87,43
VTA0132305,2024-01-18,1,2024,C03204,Fabiola Débora Almanza,Sur,Premium,V025,Manuel Gerónimo Armas,Sur,P0053,Hub USB-C 7en1,Accesorios,467.78,1.0,0.18,383.58,20
VTA0132306,04/01/2024,1,2024,C02029,Juan Francisco Javier Ordóñez,Centro,premiun,V047,  Estela Bianca Melgar Arias  ,Oeste,P0101,DJI Mavic 3 Pro,Fotografía,15036.78,4.0,0.1,54132.41,27
VTA0132307,2024-01-18,1,2024,C03425,Bernabé Rolón Segovia,Norte,Regular,V046,Hermelinda Josefina Rodarte Bahena,Norte,P0128,Panel Solar Portátil,Hogar Inteligente,3868.78,4.0,0.09,14082.36,39
VTA0132308,2024-01-17,1,2024,C03212,  Dra. Elsa Huerta  ,Este,Regular,V005,Aldo Adán Rodrígez Galarza,Este,P0106,Mochila Lowepro Pro,Fotografía,18014.75,4.0,0.19,58367.79,40
VTA0132309,2024-01-04,1,2024,C02278,Esparta Lilia Olivo Soliz,Este,Regular,V011,Clara Loera,Este,P0012,Samsung A55,Celulares,21249.96,4.0,0.08,78199.85,36
VTA0132310,2024-01-07,1,2024,C02542,José Luis Ramiro Véliz Alvarez,Sur,Premium,V024,Bernabé Guerra,Sur,P0005,OnePlus 12,hogar inteligente,5809.82,2.0,0.06,10922.46,40
VTA0132311,2024-01-10,1,2024,C00521,Olivia Cecilia Díaz Macías,Oeste,Premium,V014,Ofelia Miriam Negrón,Oeste,P0084,Steam Deck 512GB,Gaming,12454.45,5.0,0.03,60404.08,26
VTA0132312,2024-01-06,1,2024,C02414,Sandra Monroy,Norte,Regular,V004,Aurora Zelaya,Norte,P0053,Hub USB-C 7en1,Accesorios,437.68,3.0,0.06,-1234.26,20
VTA0132313,2024-01-30,1,2024,C04756,Modesto Díaz,Sur,Premiun,V027,Claudio Andrés Gómez Sosa,Sur,P0054,Mouse Logitech MX Master,Accesorios,1242.92,2.0,0.18,2038.39,25
VTA0132314,2024-01-21,1,2024,C01287,Aurelio Orellana Feliciano,Centro,premiun,V028,Sofía Delia Gurule Cantú,Centro,P0092,Micrófono Blue Yeti,Gaming,13153.97,2.0,0.07,24466.38,47
VTA0132315,2024-01-21,1,2024,C01716,Dulce María Suárez,Oeste,Ocasional,V047,  Estela Bianca Melgar Arias  ,Oeste,P0049,Cargador MagSafe 30W,Accesorios,1047.12,1.0,0.02,1026.18,37
VTA0132316,2024-01-16,1,2024,C02631,Liliana Ariadna Reséndez Arroyo,Este,Ocasional,V011,Clara Loera,Este,P0091,Capturadora Elgato 4K,Gaming,1522.81,3.0,0.03,4431.38,25
VTA0132317,2024-01-23,1,2024,C00092,Dulce Carvajal,Centro,Premium,V028,Sofía Delia Gurule Cantú,Centro,P0099,Nikon Z6 III,Fotografía,30630.03,2.0,0.0,61260.06,21
VTA0132318,2024-01-29,1,2024,C01374,  Alta  Gracia Nájera  ,Centro,Premium,V028,Sofía Delia Gurule Cantú,Centro,P0031,Acer Aspire 7,Laptops,8688.91,3.0,0.15,22156.72,38
VTA0132319,10/01/2024,1,2024,C01821,Francisco Mario Caraballo,Este,Premium,V010,Sra. Guadalupe Llamas,Este,P0009,Sony Xperia 1 VI,Celulares,23108.64,5.0,0.08,106299.74,24
VTA0132320,2024-01-17,1,2024,C01906,Emilio Hugo Arteaga,Centro,Regular,V003,Jacinto Rivero Valladares,Centro,P0041,Bang Olufsen H95,Audio,6665.96,1.0,0.06,6266.0,20
VTA0132321,2024-01-07,1,2024,C01510,Srita. Eloisa Apodaca,Norte,Regular,V002,Nelly Marrero Ortiz,Norte,P0049,Cargador MagSafe 30W,hogar inteligente,915.48,4.0,0.1,3295.73,37
VTA0132322,2024-01-07,1,2024,C02300,Estela Candelaria,Oeste,Regular,V007,Conchita Leticia Gastélum Corral,Oeste,P0119,Enchufe Inteligente TP,Hogar Inteligente,5033.59,1.0,0.19,4077.21,27
