id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0106534,2023-07-05,7,2023,C03836,Lic. Manuel Valencia,Centro,Ocasional,V010,Sra. Guadalupe Llamas,Este,P0081,PlayStation 5,Gaming,9715.13,5.0,0.08,44689.6,46
VTA0106535,2023-07-18,7,2023,C02647,Rosa Dávila Barraza,Centro,Ocacional,V028,Sofía Delia Gurule Cantú,Centro,P0007,Realme GT5,Celulares,18472.53,1.0,0.06,17364.18,39
VTA0106536,2023-07-13,7,2023,C03978,Julio César Ibarra Borrego,Este,Ocasional,V049,Ing. María Teresa Bétancourt,Este,P0012,Samsung A55,Celulares,19116.28,1.0,0.16,16057.68,36
VTA0106537,2023-07-14,7,2023,C03112,Jacinto Solorio Lozano,Norte,Ocasional,V009,Amanda María José Bravo,Norte,P0018,Dell XPS 15,Laptops,39852.18,4.0,0.06,149844.2,40
VTA0106538,07/07/2023,7,2023,C04444,Aurelio Gabriel Cantú Espinal,Este,Premium,V007,Conchita Leticia Gastélum Corral,Oeste,P0087,Headset HyperX Cloud III,Gaming,2259.03,5.0,0.15,9600.88,38
VTA0106539,13/07/2023,7,2023,C02583,Lic. Hilda Esparza,Oeste,Premiun,V040,Karla Silvia Mireles Patiño,Oeste,P0002,Samsung Galaxy S24,LAPTOPS,7599.14,1.0,0.05,7219.18,19
VTA0106540,2023-07-01,7,2023,C03235,  Bernabé Hernádez Gollum  ,Este,Premium,V011,Clara Loera,Este,P0074,iPad Mini 6,Tablets,17705.18,2.0,0.17,29390.6,31
VTA0106541,2023-07-30,7,2023,C01882,Bianca Cristina Jáquez Pantoja,Oeste,Premium,V035,Estela Haro,Oeste,P0112,Estabilizador DJI OM6,Fotografía,16978.66,3.0,0.11,45333.02,33
VTA0106542,2023-07-30,7,2023,C00902,Elvira González Solano,Oeste,Premium,V014,Ofelia Miriam Negrón,Oeste,P0022,Acer Swift 5,Laptops,33944.78,5.0,0.13,147659.79,41
VTA0106543,2023-07-07,7,2023,C03955,  Patricia Razo Quiñones  ,Oeste,Ocasional,V001,Fernando Casares Jimínez,Oeste,P0030,Lenovo IdeaPad 5,Laptops,42752.5,5.0,0.11,190248.62,21
VTA0106544,2023-07-12,7,2023,C02306,  Bernardo Garza Orellana  ,Centro,Premium,V028,Sofía Delia Gurule Cantú,Centro,P0010,Huawei Pura 70,Celulares,10346.84,2.0,0.18,16968.82,27
VTA0106545,14/07/2023,7,2023,C03558,Sra. Abigail Beltrán,Centro,Regular,V009,Amanda María José Bravo,Norte,P0053,Hub USB-C 7en1,Accesorios,428.73,4.0,0.08,1577.73,20
VTA0106546,2023-07-15,7,2023,C03825,Humberto Alejandro Hernádez Casanova,Sur,premiun,V006,  Dr. Evelio Murillo  ,Sur,P0089,Mouse Logitech G Pro X,Gaming,7145.0,4.0,0.03,27722.6,45
VTA0106547,28/07/2023,7,2023,C00950,Cristina Leticia Valencia Guerrero,Centro,Ocasional,V031,  Bernabé César Salazar  ,Centro,P0015,Nokia G42,Celulares,21000.25,3.0,0.18,51660.62,26
VTA0106548,2023-07-14,7,2023,C04694,Bruno Navarro,Norte,REGULAR,V029,Francisco Ballesteros,Norte,P0095,SSD Samsung 980 Pro,Gaming,3054.55,5.0,0.16,12829.11,28
VTA0106549,2023-07-04,7,2023,C02960,Nelly Bianca Chávez,Oeste,Ocacional,V038,Violeta Itzel Benavídez,Oeste,P0074,iPad Mini 6,Tablets,17896.93,5.0,0.08,82325.88,31
VTA0106550,27/07/2023,7,2023,C00316,Arcelia Holguín Ibarra,Este,Ocasional,V049,Ing. María Teresa Bétancourt,Este,P0062,Reloj Smartwatch Band,Accesorios,1293.14,1.0,0.08,1189.69,38
VTA0106551,2023-07-28,7,2023,C01779,,Sur,ocasional,V013,Alvaro Gaona Ocasio,Sur,P0066,Samsung Galaxy Tab S9,Tablets,13534.28,3.0,0.18,33294.33,24
VTA0106552,2023-07-08,7,2023,C03796,Mariano Francisco Macías Pedraza,Oeste,Ocasional,V050,José María Gustavo Beltrán,Oeste,P0091,Capturadora Elgato 4K,Gaming,1668.62,3.0,0.12,4405.16,25
VTA0106553,2023-07-24,7,2023,C00518,  Manuel Meza Ramón  ,Norte,Premium,V046,Hermelinda Josefina Rodarte Bahena,Norte,P0069,Xiaomi Pad 6 Pro, Accesorios,5142.29,5.0,0.01,25454.34,37
VTA0106554,21/07/2023,7,2023,C01039,Natalia Zelaya Valdés,Norte,Regular,V009,Amanda María José Bravo,Norte,P0016,Tecno Spark 20,Celulares,13928.03,5.0,0.08,64068.94,20
VTA0106555,2023-07-18,7,2023,C00939,Dr. Camilo Marín,Este,Premium,V010,Sra. Guadalupe Llamas,Este,P0027,MacBook Air M2,Laptops,36599.01,5.0,0.17,151885.89,24
VTA0106556,2023-07-15,7,2023,C00690,,Este,Premium,V032,Nelly Barela Cardenas,Este,P0083,Nintendo Switch OLED,Gaming,16484.18,2.0,0.1,-29671.52,39
VTA0106557,2023-07-06,7,2023,C03336,Rosario Montaño Arredondo,Norte,Ocasional,V004,Aurora Zelaya,Norte,P0047,Bose SoundLink,Audio,4340.3,1.0,0.19,3515.64,44
VTA0106558,2023-07-28,7,2023,C01308,Nadia Yuridia Treviño Téllez,Oeste,Regular,V026,Ing. Elias Valdivia,Oeste,P0092,Micrófono Blue Yeti,audio ,14607.18,1.0,0.11,13000.39,47
VTA0106559,2023-07-11,7,2023,C04352,Ing. Guillermo Adame,Centro,Premium,V003,Jacinto Rivero Valladares,Centro,P0053,Hub USB-C 7en1,Accesorios,450.34,4.0,0.04,1729.31,20
VTA0106560,28/07/2023,7,2023,C03717,Lic. Gabino Galindo,Oeste,Premium,V039,Sr. Modesto Guillen,Oeste,P0114,Google Nest Hub 2,Hogar Inteligente,5816.64,1.0,0.07,5409.48,45
VTA0106561,2023-07-18,7,2023,C02241,Sra. Margarita Toro,Centro,Premium,V031,  Bernabé César Salazar  ,Centro,P0060,Adaptador HDMI 4K,Accesorios,1108.81,2.0,0.1,-1995.86,29
VTA0106562,2023-07-21,7,2023,C02187,Francisca Rodríguez,Este,Regular,V049,Ing. María Teresa Bétancourt,Este,P0124,Sensor Movimiento Aqara,Hogar Inteligente,7382.35,3.0,0.18,18160.58,35
VTA0106563,13/07/2023,7,2023,C03834,María Teresa Alba,Centro,Ocasional,V017,Abraham Apodaca Colunga,Centro,P0062,Reloj Smartwatch Band,Accesorios,1198.22,2.0,0.01,2372.48,38
VTA0106564,2023-07-06,7,2023,C02457,Amalia de Jesús,Oeste,Ocasional,V050,José María Gustavo Beltrán,Oeste,P0026,MSI Prestige 16,Laptops,9807.31,5.0,0.01,48546.18,44
VTA0106565,2023-07-07,7,2023,C03563,Pamela Zapata,Sur,Premium,V036,  Dr. Ignacio Aparicio  ,Sur,P0122,Aspiradora Dyson V15,Hogar Inteligente,2821.72,4.0,0.1,10158.19,28
VTA0106566,07/07/2023,7,2023,C02923,Francisca Oquendo,Oeste,Premium,V024,Bernabé Guerra,Sur,P0045,Marshall Emberton III,Audio,6753.76,,0.03,26204.59,22
VTA0106567,2023-07-12,7,2023,C04408,Ana María Parra Piña,Centro,Premium,V037,Victoria Caridad Concepción,Centro,P0076,TCL Tab 10,Tablets,18858.36,4.0,0.07,70153.1,24
VTA0106568,2023-07-26,7,2023,C03043,María Eugenia Delgadillo,Norte,Premiun,V042,  Srita. Sandra Escamilla  ,Norte,P0120,Timbre Ring Video Pro,Hogar Inteligente,8125.03,2.0,0.09,14787.55,21
VTA0106569,16/07/2023,7,2023,C00086,Claudia Esmeralda Melgar Reyes,Oeste,Premium,V014,Ofelia Miriam Negrón,Oeste,P0033,Sony WH-1000XM5,hogar inteligente,7709.69,2.0,0.05,14648.41,25
VTA0106570,29/07/2023,7,2023,C00028,  Srita. Aurora Núñez  ,Sur,REGULAR,V025,Manuel Gerónimo Armas,Sur,P0026,MSI Prestige 16,Laptops,9992.19,4.0,0.14,34373.13,44
VTA0106571,2023-07-20,7,2023,C02064,Berta Canales Barrientos,Este,Ocasional,V013,Alvaro Gaona Ocasio,Sur,P0013,Xiaomi Redmi Note 13,Celulares,11703.54,3.0,0.01,34759.51,30
VTA0106572,2023-07-05,7,2023,C03834,María Teresa Alba,Centro,Ocasional,V017,Abraham Apodaca Colunga,Centro,P0052,Protector Pantalla S24,Accesorios,1058.68,3.0,0.19,2572.59,31
VTA0106573,2023-07-22,7,2023,C02138,Oswaldo Flavio Hinojosa,Centro,Ocasional,V003,Jacinto Rivero Valladares,Centro,P0053,Hub USB-C 7en1,Accesorios,425.67,2.0,0.09,774.72,20
VTA0106574,2023-07-28,7,2023,C02310,Sr. Samuel Mireles,Centro,ocasional,V028,Sofía Delia Gurule Cantú,Centro,P0022,Acer Swift 5,fotografia,31983.15,5.0,0.02,156717.44,41
VTA0106575,2023-07-11,7,2023,C02230,Dr. Amador Domínguez,Este,premiun,V010,Sra. Guadalupe Llamas,Este,P0007,Realme GT5,Celulares,17021.33,4.0,0.02,66723.61,39
VTA0106576,2023-07-17,7,2023,C02409,Fidel Isaac Velasco Peres,Este,Ocasional,V011,Clara Loera,Este,P0099,Nikon Z6 III,Fotografía,30016.96,4.0,0.17,99656.31,21
VTA0106577,2023-07-25,7,2023,C01098,Marisol Linares,Sur,ocasional,V008,Irene Franco,Sur,P0105,Tripié Joby GorillaPod,Fotografía,9449.53,,0.15,40160.5,41
VTA0106578,2023-07-18,7,2023,C03058,Aldo Ramón Treviño,Oeste,Premium,V038,Violeta Itzel Benavídez,Oeste,P0023,Microsoft Surface Pro 9,Laptops,30028.51,3.0,0.19,72969.28,27
VTA0106579,2023-07-04,7,2023,C03082,Jos Mayorga Iglesias,Este,Ocasional,V010,Sra. Guadalupe Llamas,Este,P0086,Silla Gamer DXRacer,Gaming,22850.81,5.0,0.07,106256.27,26
VTA0106580,2023-07-10,7,2023,C02533,Ing. Blanca Ceja,Centro,Ocasional,V044,Julia Esther Solorio,Centro,P0109,Filtro ND Variable,Fotografía,3608.33,4.0,0.15,12268.32,30
VTA0106581,2023-07-20,7,2023,C01961,Lic. Nayeli Vera,Centro,Regular,V037,Victoria Caridad Concepción,Centro,P0124,Sensor Movimiento Aqara,Hogar Inteligente,7754.16,4.0,0.03,-30086.14,35
VTA0106582,2023-07-01,7,2023,C00670,Renato Jaime Escamilla Archuleta,Sur,Premium,V023,Fidel Negrete Domínguez,Sur,P0045,Marshall Emberton III,Audio,6839.7,3.0,0.03,19903.53,22
VTA0106583,2023-07-04,7,2023,C02998,Estefanía Esquibel de la Rosa,Norte,Premium,V002,Nelly Marrero Ortiz,Norte,P0070,Amazon Fire HD 10,Tablets,17259.64,5.0,0.15,-73353.47,33
VTA0106584,2023-07-31,7,2023,C03650,Alberto Garza,Centro,Premium,V031,  Bernabé César Salazar  ,Centro,P0079,Realme Pad 2,Tablets,9355.44,1.0,0.05,8887.67,20
VTA0106585,2023-07-20,7,2023,C02568,Ing. Frida Gil,Centro,Regular,V031,  Bernabé César Salazar  ,Centro,P0024,LG Gram 17,Laptops,47326.09,4.0,0.07,176053.05,26
VTA0106586,2023-07-28,7,2023,C02293,Raquel Salma Berríos Nájera,Centro,Regular,V028,Sofía Delia Gurule Cantú,Centro,P0063,Pad Mouse XL Gaming,Accesorios,1979.24,2.0,0.14,3404.29,42
VTA0106587,2023-07-10,7,2023,C02999,Asunción Altamirano,Norte,Premiun,V046,Hermelinda Josefina Rodarte Bahena,Norte,P0123,Cerradura Yale Smart,Hogar Inteligente,9647.23,,0.0,-48236.15,29
VTA0106588,2023-07-06,7,2023,C04291,Martín Mojica Vela,Norte,Ocasional,V041,Srita. Nadia Casas,Centro,P0030,Lenovo IdeaPad 5,Laptops,40532.39,1.0,0.1,36479.15,21
VTA0106589,2023-07-15,7,2023,C00731,Irma Bonilla,Oeste,Regular,V042,  Srita. Sandra Escamilla  ,Norte,P0030,Lenovo IdeaPad 5,Laptops,43081.23,2.0,0.15,73238.09,21
VTA0106590,2023-07-26,7,2023,C03335,Mayte Carlota Centeno Hinojosa,Oeste,Premium,V026,Ing. Elias Valdivia,Oeste,P0038,Beats Studio Pro,Audio,2092.98,1.0,0.19,1695.31,39
VTA0106591,2023-07-08,7,2023,C03355,Sr. Alejandro Griego,Sur,Premium,V037,Victoria Caridad Concepción,Centro,P0015,Nokia G42,Celulares,20377.36,1.0,0.08,18747.17,26
VTA0106592,2023-07-10,7,2023,C00522,Sessa Macías,Centro,Ocasional,V017,Abraham Apodaca Colunga,Centro,P0008,OPPO Find X7,hogar inteligente,21234.19,5.0,0.03,102985.82,26
VTA0106593,2023-07-19,7,2023,C00304,Olivia Reyes Jáquez,Este,Premium,V005,Aldo Adán Rodrígez Galarza,Este,P0120,Timbre Ring Video Pro,Hogar Inteligente,8677.97,1.0,0.12,7636.61,21
VTA0106594,2023-07-18,7,2023,C00872,Alvaro Granado Treviño,Centro,Premium,V048,Ivonne Véliz,Centro,P0080,Honor Pad 8,Tablets,9638.4,1.0,0.03,9349.25,19
VTA0106595,2023-07-12,7,2023,C02820,Felix Julio César Cedillo de la Fuente,Oeste,Premium,V001,Fernando Casares Jimínez,Oeste,P0090,Control Xbox Elite 2, Accesorios,27020.33,2.0,0.17,44853.75,40
VTA0106596,2023-07-21,7,2023,C02575,  Dra. Claudia Quintanilla  ,Sur,Ocasional,V006,  Dr. Evelio Murillo  ,Sur,P0114,Google Nest Hub 2,Hogar Inteligente,5490.34,4.0,0.12,19326.0,45
VTA0106597,2023-07-11,7,2023,C04229,Marcos Felipe García,Sur,Ocasional,V006,  Dr. Evelio Murillo  ,Sur,P0011,iPhone 14,Celulares,9362.49,,0.06,44003.7,43
VTA0106598,25/07/2023,7,2023,C03138,Dr. Cornelio Baeza,Sur,Ocacional,V020,Dr. Arturo Angulo,Sur,P0029,HP Pavilion 15,Laptops,9376.33,4.0,0.11,33379.73,24
VTA0106599,2023-07-06,7,2023,C02701,Agustín Hugo Barrera,Este,Premium,V032,Nelly Barela Cardenas,Este,P0043,Sony WF-1000XM5,Audio,3944.89,3.0,0.09,10769.55,25
VTA0106600,2023-07-01,7,2023,C01636,Zeferino Torres Garay,Oeste,Ocasional,V035,Estela Haro,Oeste,P0003,Xiaomi 14 Pro,Celulares,20566.56,1.0,0.1,18509.9,36
VTA0106601,2023-07-15,7,2023,C01241,  Lic. Barbara Delgadillo  ,Este,Regular,V049,Ing. María Teresa Bétancourt,Este,P0075,Samsung Galaxy Tab A9,Tablets,18023.7,1.0,0.03,17482.99,35
VTA0106602,2023-07-31,7,2023,C00007,Ignacio José Luis Ocampo Vega,Oeste,Regular,V050,José María Gustavo Beltrán,Oeste,P0126,Proyector BenQ 4K,gaming,7084.16,2.0,0.03,13743.27,35
VTA0106603,2023-07-04,7,2023,C02253,  Abril Ferrer Alba  ,Sur,Regular,V013,Alvaro Gaona Ocasio,Sur,P0072,Huawei MatePad Pro,gaming,16763.22,2.0,0.14,28832.74,43
VTA0106604,2023-07-04,7,2023,C00929,Wilfrido Agustín Arteaga Colunga,Este,Ocasional,V029,Francisco Ballesteros,Norte,P0015,Nokia G42,Celulares,19422.5,5.0,0.19,78661.12,26
VTA0106605,2023-07-09,7,2023,C04033,Srita. Raquel Ferrer,Oeste,Regular,V050,José María Gustavo Beltrán,Oeste,P0070,Amazon Fire HD 10,Tablets,17580.19,1.0,0.07,16349.58,33
VTA0106606,2023-07-07,7,2023,C03960,Srita. Indira Toledo,Sur,Premiun,V027,Claudio Andrés Gómez Sosa,Sur,P0022,Acer Swift 5,celulares,36019.24,2.0,0.12,63393.86,41
VTA0106607,2023-07-19,7,2023,C04516,Ing. Estela Mejía,Este,Ocasional,V010,Sra. Guadalupe Llamas,Este,P0104,Flash Godox V1,Fotografía,17252.76,5.0,0.05,81950.61,40
VTA0106608,2023-07-29,7,2023,C04761,Benjamín Ernesto Perea,Sur,Regular,V019,Jacinto Rodrigo Salazar Rolón,Sur,P0046,JBL Flip 6,Audio,2409.03,3.0,0.11,6432.11,40
VTA0106609,2023-07-01,7,2023,C04414,  Laura Carolina Nájera  ,Oeste,Ocasional,V001,Fernando Casares Jimínez,Oeste,P0039,Sennheiser HD 450,Audio,1128.2,3.0,0.06,3181.52,24
VTA0106610,2023-07-02,7,2023,C01375,  Lucas Luis Miguel Marroquín  ,Norte,Ocasional,V045,Marisela Vanesa Chapa Aranda,Norte,P0016,Tecno Spark 20,Celulares,14071.35,1.0,0.14,12101.36,20
VTA0106611,2023-07-31,7,2023,C04829,Abril Rodrígez Piña,Centro,Regular,V041,Srita. Nadia Casas,Centro,P0042,Audio Technica ATH,Audio,6069.36,1.0,0.17,5037.57,31
VTA0106612,06/07/2023,7,2023,C00108,,Centro,ocasional,V044,Julia Esther Solorio,Centro,P0070,Amazon Fire HD 10,Tablets,16517.24,3.0,0.17,41127.93,33
VTA0106613,2023-07-29,7,2023,C00597,Cristian Rafaél Carbajal,Centro,Ocasional,V044,Julia Esther Solorio,Centro,P0027,MacBook Air M2,Laptops,36561.4,1.0,0.02,35830.17,24
VTA0106614,01/07/2023,7,2023,C02651,Amador Samaniego Bustamante,Sur,Regular,V044,Julia Esther Solorio,Centro,P0013,Xiaomi Redmi Note 13,tablets,11498.26,4.0,0.05,43693.39,30
VTA0106615,2023-07-10,7,2023,C02788,Bernabé Alberto Montero,Oeste,Regular,V047,  Estela Bianca Melgar Arias  ,Oeste,P0029,HP Pavilion 15,Laptops,9207.5,4.0,0.18,30200.6,24
VTA0106616,2023-07-23,7,2023,C04710,Conchita Vanesa Serna Tijerina,Oeste,Regular,V040,Karla Silvia Mireles Patiño,Oeste,P0031,Acer Aspire 7,Laptops,8375.1,,0.04,24120.29,38
VTA0106617,2023-07-27,7,2023,C03105,Citlali Samaniego,Centro,Premium,V003,Jacinto Rivero Valladares,Centro,P0036,Samsung Galaxy Buds2,Audio,6551.77,4.0,0.15,22276.02,43
VTA0106618,2023-07-21,7,2023,C01187,Dr. Jacinto Jaramillo,Este,Ocasional,V032,Nelly Barela Cardenas,Este,P0121,Roomba j7 Plus,Hogar Inteligente,6741.62,3.0,0.04,19415.87,38
