id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0121620,2023-11-20,11,2023,C03668,Homero Ávila,Centro,Regular,V041,Srita. Nadia Casas,Centro,P0103,Lente Canon RF 50mm,Fotografía,14909.71,1.0,0.07,13866.03,31
VTA0121621,2023-11-09,11,2023,C04747,Eugenio Partida,Este,ocasional,V011,Clara Loera,Este,P0054,Mouse Logitech MX Master,Accesorios,1225.05,4.0,0.1,4410.18,25
VTA0121622,2023-11-12,11,2023,C00287,,Norte,Ocasional,V029,Francisco Ballesteros,Norte,P0070,Amazon Fire HD 10,Tablets,16286.21,1.0,0.02,15960.49,33
VTA0121623,07/11/2023,11,2023,C04903,Sessa María José Solorzano,Sur,REGULAR,V006,  Dr. Evelio Murillo  ,Sur,P0032,ASUS VivoBook 16,Laptops,10011.01,3.0,0.17,-24927.41,38
VTA0121624,2023-11-13,11,2023,C03546,Dr. Pascual Perales,Centro,ocasional,V048,Ivonne Véliz,Centro,P0123,Cerradura Yale Smart,Hogar Inteligente,8097.63,5.0,0.15,34414.93,29
VTA0121625,2023-11-07,11,2023,C01507,  Minerva Reyna Tejada  ,Oeste,Premium,V002,Nelly Marrero Ortiz,Norte,P0120,Timbre Ring Video Pro,Hogar Inteligente,7375.12,3.0,0.19,17921.54,21
VTA0121626,2023-11-29,11,2023,C02935,Camila Vela,Este,Ocasional,V005,Aldo Adán Rodrígez Galarza,Este,P0049,Cargador MagSafe 30W,Accesorios,947.37,2.0,0.04,1818.95,37
VTA0121627,2023-11-26,11,2023,C00017,Sra. Alta  Gracia Carmona,Este,Premium,V015,Joaquín Benavides Meza,Norte,P0109,Filtro ND Variable,Fotografía,3506.22,5.0,0.15,14901.43,30
VTA0121628,2023-11-13,11,2023,C01060,Lic. Felipe Puga,Centro,Premium,V003,Jacinto Rivero Valladares,Centro,P0099,Nikon Z6 III,fotografia,29256.93,5.0,0.16,122879.11,21
VTA0121629,2023-11-12,11,2023,C03829,Marcos Abraham Lovato Barreto,Norte,Regular,V016,Octavio Mario Rincón Marín,Norte,P0105,Tripié Joby GorillaPod,Fotografía,10764.7,3.0,0.06,30356.45,41
VTA0121630,2023-11-20,11,2023,C02700,Itzel Norma Rodríguez,Oeste,Premiun,V014,Ofelia Miriam Negrón,Oeste,P0075,Samsung Galaxy Tab A9,Tablets,19968.66,2.0,0.07,37141.71,35
VTA0121631,2023-11-08,11,2023,C03440,Concepción Carmen Mares,Norte,Ocasional,V009,Amanda María José Bravo,Norte,P0020,Lenovo ThinkPad X1,Laptops,24543.26,1.0,0.09,22334.37,42
VTA0121632,2023-11-19,11,2023,C03766,Adalberto Prado,Oeste,Regular,V041,Srita. Nadia Casas,Centro,P0113,Alexa Echo Dot 5,Hogar Inteligente,12183.68,1.0,0.07,11330.82,20
VTA0121633,2023-11-04,11,2023,C00766,Patricia Berta Madrid,Oeste,Ocasional,V035,Estela Haro,Oeste,P0111,Monitor Portátil 4K,Fotografía,6311.03,3.0,0.01,18743.76,41
VTA0121634,2023-11-28,11,2023,C01440,Tania Adriana Lucero,Norte,Premium,V042,  Srita. Sandra Escamilla  ,Norte,P0124,Sensor Movimiento Aqara,Hogar Inteligente,7563.08,2.0,0.16,12705.97,35
VTA0121635,2023-11-22,11,2023,C03083,Lic. Daniela Brito,Oeste,premiun,V030,Gustavo Camilo Ochoa Gamboa,Oeste,P0119,Enchufe Inteligente TP,Hogar Inteligente,4828.06,4.0,0.04,18539.75,27
VTA0121636,2023-11-16,11,2023,C01112,Mercedes de la O,Sur,Premiun,V006,  Dr. Evelio Murillo  ,Sur,P0052,Protector Pantalla S24,Accesorios,1045.54,5.0,0.07,4861.76,31
