id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0034100,2021-11-02,11,2021,C04555,Clemente Eloy Cortez Ayala,Sur,Premium,V012,Rubén Marco Antonio Orta Ramos,Sur,P0064,Limpiador Pantallas Kit,Accesorios,1514.66,1.0,0.09,1378.34,44
VTA0034101,2021-11-27,11,2021,C01811,Micaela Salma Irizarry Cortez,Norte,Ocasional,V045,Marisela Vanesa Chapa Aranda,Norte,P0039,Sennheiser HD 450,Audio,973.33,1.0,0.06,914.93,24
VTA0034102,2021-11-23,11,2021,C04715,Camila Solorio Alvarado,Centro,Regular,V040,Karla Silvia Mireles Patiño,Oeste,P0008,OPPO Find X7,Celulares,22311.83,3.0,0.04,64258.07,26
VTA0034103,2021-11-02,11,2021,C04535,Miguel Teodoro Chávez Cano,Oeste,Ocasional,V014,Ofelia Miriam Negrón,Oeste,P0075,Samsung Galaxy Tab A9,Tablets,19200.54,5.0,0.2,76802.16,35
VTA0034104,2021-11-01,11,2021,C01002,Laura Bianca Vega,Oeste,premiun,V025,Manuel Gerónimo Armas,Sur,P0009,Sony Xperia 1 VI,Celulares,26095.35,1.0,0.02,25573.44,24
VTA0034105,2021-11-17,11,2021,C00315,Ing. Nelly Velasco,Oeste,Regular,V040,Karla Silvia Mireles Patiño,Oeste,P0119,Enchufe Inteligente TP,Hogar Inteligente,5182.74,4.0,0.15,17621.32,27
VTA0034106,20/11/2021,11,2021,C02904,Alvaro Salazar Puente,Oeste,Regular,V038,Violeta Itzel Benavídez,Oeste,P0124,Sensor Movimiento Aqara,Hogar Inteligente,7955.93,3.0,0.14,20526.3,35
VTA0034107,2021-11-20,11,2021,C03294,Enrique Mauricio Flórez Nájera,Este,Regular,V032,Nelly Barela Cardenas,Este,P0118,Termostato Nest 3,Hogar Inteligente,1324.99,2.0,0.13,2305.48,30
VTA0034108,2021-11-30,11,2021,C02500,Socorro Terrazas Portillo,Oeste,Regular,V040,Karla Silvia Mireles Patiño,Oeste,P0016,Tecno Spark 20,gaming,13373.95,1.0,0.07,12437.77,20
VTA0034109,2021-11-29,11,2021,C01262,  Sofía Ayala  ,Sur,Ocasional,V023,Fidel Negrete Domínguez,Sur,P0013,Xiaomi Redmi Note 13,Celulares,13648.19,5.0,0.11,60734.45,30
VTA0034110,2021-11-08,11,2021,C01134,  Patricia Tafoya  ,Centro,ocasional,V031,  Bernabé César Salazar  ,Centro,P0012,Samsung A55,Celulares,19255.79,1.0,0.03,18678.12,36
VTA0034111,19/11/2021,11,2021,C01467,,Este,Premium,V049,Ing. María Teresa Bétancourt,Este,P0112,Estabilizador DJI OM6,Fotografía,15560.93,5.0,0.01,77026.6,33
VTA0034112,2021-11-27,11,2021,C02797,Claudia Trejo Pichardo,Sur,Premium,V012,Rubén Marco Antonio Orta Ramos,Sur,P0045,Marshall Emberton III,Audio,8173.43,5.0,0.09,37189.11,22
VTA0034113,2021-11-17,11,2021,C00501,Marco Antonio Ramírez Laureano,Oeste,Ocasional,V043,Homero Esquivel,Norte,P0053,Hub USB-C 7en1,Accesorios,438.9,3.0,0.01,-1303.53,20
VTA0034114,2021-11-30,11,2021,C01607,Rufino Casárez,Oeste,Ocasional,V040,Karla Silvia Mireles Patiño,Oeste,P0073,Microsoft Surface Go 3,LAPTOPS,10064.23,1.0,0.1,9057.81,22
VTA0034115,2021-11-09,11,2021,C00888,Ing. Samuel Saavedra,Oeste,Ocasional,V050,José María Gustavo Beltrán,Oeste,P0034,AirPods Pro 2,Audio,1181.5,5.0,0.07,5493.98,27
VTA0034116,2021-11-23,11,2021,C02108,Cristal Dalia Abreu Peres,Norte,Premium,V043,Homero Esquivel,Norte,P0057,Soporte Laptop Adjustable,Accesorios,481.23,1.0,0.05,457.17,39
VTA0034117,2021-11-13,11,2021,C03921,Srita. Esperanza Merino,Centro,Premium,V019,Jacinto Rodrigo Salazar Rolón,Sur,P0097,Canon EOS R6 Mark II,Fotografía,30426.9,3.0,0.2,-73024.56,38
VTA0034118,2021-11-05,11,2021,C01534,Paola Tórrez,Sur,Ocasional,V013,Alvaro Gaona Ocasio,Sur,P0121,Roomba j7 Plus,Hogar Inteligente,6137.06,2.0,0.03,11905.9,38
VTA0034119,17/11/2021,11,2021,C00442,Berta Jaramillo Esquibel,Norte,Ocasional,V004,Aurora Zelaya,Norte,P0088,Teclado Razer Huntsman,Gaming,23260.32,2.0,0.1,41868.58,44
VTA0034120,10/11/2021,11,2021,C01002,Laura Bianca Vega,Oeste,premiun,V030,Gustavo Camilo Ochoa Gamboa,Oeste,P0024,LG Gram 17,Laptops,40843.39,1.0,0.0,40843.39,26
VTA0034121,2021-11-27,11,2021,C01676,Diana Hilda Ríos,Centro,Regular,V044,Julia Esther Solorio,Centro,P0051,Funda iPhone 15 Pro,Accesorios,1341.55,3.0,0.1,3622.18,40
VTA0034122,2021-11-22,11,2021,C00774,Sandra Indira Garay,Este,Regular,V032,Nelly Barela Cardenas,Este,P0063,Pad Mouse XL Gaming,Accesorios,1987.5,5.0,0.05,9440.62,42
VTA0034123,2021-11-19,11,2021,C01304,Jerónimo Víctor Alarcón,Norte,Ocasional,V016,Octavio Mario Rincón Marín,Norte,P0042,Audio Technica ATH,celulares,6618.1,1.0,0.19,5360.66,31
VTA0034124,29/11/2021,11,2021,C04785,Lic. Cristian Villanueva,Sur,Ocasional,V027,Claudio Andrés Gómez Sosa,Sur,P0096,Cooling Noctua NH-D15,Gaming,10313.74,3.0,0.11,27537.69,41
VTA0034125,21/11/2021,11,2021,C03087,Modesto Hernández Jaimes,Este,Regular,V045,Marisela Vanesa Chapa Aranda,Norte,P0089,Mouse Logitech G Pro X,Gaming,6979.9,3.0,0.02,20520.91,45
VTA0034126,2021-11-30,11,2021,C01050,  Omar Niño  ,Sur,Ocasional,V023,Fidel Negrete Domínguez,Sur,P0121,Roomba j7 Plus,Hogar Inteligente,6341.59,1.0,0.09,5770.85,38
VTA0034127,2021-11-02,11,2021,C01433,Dr. Rafaél Vanegas,Oeste,Regular,V042,  Srita. Sandra Escamilla  ,Norte,P0005,OnePlus 12,Celulares,5480.07,2.0,0.15,9316.12,40
VTA0034128,2021-11-18,11,2021,C01360,José Eduardo Germán Nazario Tamayo,Norte,Premium,V043,Homero Esquivel,Norte,P0067,iPad Air M1,Tablets,14838.54,3.0,0.18,36502.81,39
VTA0034129,2021-11-18,11,2021,C04598,María Teresa Nazario Jáquez,Centro,Ocasional,V044,Julia Esther Solorio,Centro,P0109,Filtro ND Variable,Fotografía,3436.59,2.0,0.03,6666.98,30
VTA0034130,2021-11-15,11,2021,C03947,Mónica Esquivel,Este,Premium,V046,Hermelinda Josefina Rodarte Bahena,Norte,P0072,Huawei MatePad Pro,celulares,18107.94,1.0,0.01,17926.86,43
VTA0034131,2021-11-25,11,2021,C01988,Elvira Olivárez,Centro,Premium,V003,Jacinto Rivero Valladares,Centro,P0033,Sony WH-1000XM5,Audio,6570.47,4.0,0.15,22339.6,25
VTA0034132,11/11/2021,11,2021,C01782,Clemente Molina Quesada,Centro,Ocasional,V044,Julia Esther Solorio,Centro,P0106,Mochila Lowepro Pro,gaming,15753.31,1.0,0.05,14965.64,40
VTA0034133,2021-11-28,11,2021,C01154,Lic. Gabino Cordero,Este,Regular,V024,Bernabé Guerra,Sur,P0067,iPad Air M1,Tablets,14774.97,4.0,0.03,57326.88,39
VTA0034134,2021-11-02,11,2021,C01765,Armando Marroquín,Oeste,Premium,V030,Gustavo Camilo Ochoa Gamboa,Oeste,P0090,Control Xbox Elite 2,Gaming,26268.02,5.0,0.11,116892.69,40
VTA0034135,2021-11-28,11,2021,C03879,Eloy Andrés Lugo,Norte,Premiun,V009,Amanda María José Bravo,Norte,P0092,Micrófono Blue Yeti,Gaming,13218.44,5.0,0.07,61465.75,47
VTA0034136,2021-11-02,11,2021,C01504,Silvano Abelardo Ruiz de León,Sur,ocasional,V025,Manuel Gerónimo Armas,Sur,P0034,AirPods Pro 2,Audio,1143.91,5.0,0.14,4918.81,27
VTA0034137,2021-11-22,11,2021,C01540,Teresa Macías Barajas,Norte,Ocasional,V010,Sra. Guadalupe Llamas,Este,P0086,Silla Gamer DXRacer,Gaming,21023.65,,0.09,19131.52,26
VTA0034138,2021-11-23,11,2021,C01769,Flavio Israel Carmona Lomeli,Este,Regular,V049,Ing. María Teresa Bétancourt,Este,P0083,Nintendo Switch OLED,Gaming,14754.69,1.0,0.14,12689.03,39
VTA0034139,2021-11-15,11,2021,C04520,Lic. Gabino Maya,Este,Ocasional,V005,Aldo Adán Rodrígez Galarza,Este,P0114,Google Nest Hub 2,Hogar Inteligente,5145.96,3.0,0.17,12813.44,45
VTA0034140,2021-11-24,11,2021,C04435,Lic. Bernardo Vela,Oeste,Ocacional,V047,  Estela Bianca Melgar Arias  ,Oeste,P0002,Samsung Galaxy S24,Celulares,8575.44,5.0,0.11,38160.71,19
VTA0034141,2021-11-03,11,2021,C01320,Rocío Celia Sisneros,Norte,Regular,V011,Clara Loera,Este,P0017,MacBook Pro M3,Laptops,13976.85,3.0,0.08,-38576.11,43
VTA0034142,2021-11-17,11,2021,C04662,  Lic. Fabiola Melgar  ,Este,Premium,V011,Clara Loera,Este,P0087,Headset HyperX Cloud III,Gaming,1978.33,2.0,0.12,3481.86,38
VTA0034143,2021-11-11,11,2021,C01390,Irma María Cristina Nevárez Leiva,Oeste,Regular,V022,Bernardo Lemus Caballero,Oeste,P0059,Audífonos USB-C,Accesorios,1528.54,3.0,0.08,4218.77,43
VTA0034144,2021-11-28,11,2021,C01350,Pamela Georgina Rosas Mora,Este,Regular,V010,Sra. Guadalupe Llamas,Este,P0036,Samsung Galaxy Buds2,Audio,7254.31,1.0,0.19,5875.99,43
VTA0034145,2021-11-21,11,2021,C04020,Rodrigo Pabón Sosa,Norte,Regular,V042,  Srita. Sandra Escamilla  ,Norte,P0054,Mouse Logitech MX Master,Accesorios,1301.21,3.0,0.14,3357.12,25
