id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0069581,2022-09-02,9,2022,C04002,Adán Villalpando,Sur,Regular,V020,Dr. Arturo Angulo,Sur,P0114,Google Nest Hub 2,Hogar Inteligente,5924.8,2.0,0.16,9953.66,45
VTA0069582,2022-09-01,9,2022,C03179,Ariadna Lorena Paredes Castro,Sur,ocasional,V023,Fidel Negrete Domínguez,Sur,P0066,Samsung Galaxy Tab S9,Tablets,13701.07,5.0,0.01,67820.3,24
VTA0069583,2022-09-01,9,2022,C02120,Claudia de la Garza Rincón,Este,Ocasional,V032,Nelly Barela Cardenas,Este,P0040,Jabra Elite 85h,Audio,2742.66,5.0,0.14,11793.44,38
VTA0069584,2022-09-13,9,2022,C03773,Emiliano Leonardo Tejada Gil,Sur,Premium,V012,Rubén Marco Antonio Orta Ramos,Sur,P0122,Aspiradora Dyson V15,Hogar Inteligente,2929.38,1.0,0.07,2724.32,28
VTA0069585,2022-09-03,9,2022,C03839,Amelia Nayeli Tijerina Fajardo,Oeste,Regular,V018,Lic. Gilberto Castellanos,Sur,P0009,Sony Xperia 1 VI,Celulares,21853.34,4.0,0.02,85665.09,24
VTA0069586,2022-09-28,9,2022,C04458,  Yeni Lourdes Zamudio Olmos  ,Este,Premium,V005,Aldo Adán Rodrígez Galarza,Este,P0049,Cargador MagSafe 30W,Accesorios,922.83,3.0,0.19,2242.48,37
VTA0069587,2022-09-26,9,2022,C04794,Rufino Caraballo Gutiérrez,Este,premiun,V011,Clara Loera,Este,P0035,Bose QC45,Audio,2815.69,5.0,0.06,13233.74,19
VTA0069588,2022-09-20,9,2022,C02145,Dra. Ariadna Padilla,Este,Premium,V005,Aldo Adán Rodrígez Galarza,Este,P0030,Lenovo IdeaPad 5,Laptops,42827.59,2.0,0.02,83942.08,21
VTA0069589,2022-09-17,9,2022,C03334,Sr. Gabino Correa,Centro,Premium,V033,Jaime Gamez Maldonado,Centro,P0127,Router WiFi 6 Mesh,Hogar Inteligente,4861.04,4.0,0.15,16527.54,44
VTA0069590,2022-09-11,9,2022,C03469,María Eugenia Rosalia Niño,Este,premiun,V002,Nelly Marrero Ortiz,Norte,P0022,Acer Swift 5,Laptops,36415.55,4.0,0.08,134009.22,41
