id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0073235,2022-10-15,10,2022,C03984,Amelia Chapa,Oeste,Premium,V001,Fernando Casares Jimínez,Oeste,P0123,Cerradura Yale Smart,Hogar Inteligente,9541.35,1.0,0.11,8491.8,29
VTA0073236,2022-10-24,10,2022,C00333,Adán Gerardo Cazares,Sur,Ocasional,V045,Marisela Vanesa Chapa Aranda,Norte,P0123,Cerradura Yale Smart,Hogar Inteligente,9369.65,3.0,0.16,23611.52,29
VTA0073237,2022-10-14,10,2022,C03587,Dr. Jos Alonso,Este,Ocasional,V020,Dr. Arturo Angulo,Sur,P0017,MacBook Pro M3,Laptops,12983.98,,0.15,44145.53,43
VTA0073238,2022-10-23,10,2022,C02284,Gerardo Teodoro Rojas Verduzco,Norte,Ocasional,V045,Marisela Vanesa Chapa Aranda,Norte,P0085,Monitor LG 27GP950,Gaming,18681.49,5.0,0.12,82198.56,43
VTA0073239,05/10/2022,10,2022,C01172,Rolando Aponte Tórrez,Este,Ocasional,V050,José María Gustavo Beltrán,Oeste,P0040,Jabra Elite 85h,Audio,3208.17,5.0,0.05,15238.81,38
VTA0073240,2022-10-07,10,2022,C04472,Ing. Pablo Montaño,Centro,Regular,V044,Julia Esther Solorio,Centro,P0097,Canon EOS R6 Mark II,Fotografía,32087.64,4.0,0.12,112948.49,38
VTA0073241,2022-10-10,10,2022,C04046,José Manuél Carranza,Este,Regular,V011,Clara Loera,Este,P0019,HP Spectre x360,Laptops,39735.82,3.0,0.06,112055.01,26
VTA0073242,11/10/2022,10,2022,C04412,  Ariadna Elisa Barrientos  ,Sur,Regular,V020,Dr. Arturo Angulo,Sur,P0010,Huawei Pura 70,fotografia,10427.29,3.0,0.12,27528.05,27
VTA0073243,2022-10-22,10,2022,C03231,Alfredo Aldo Baca Pineda,Centro,Regular,V031,  Bernabé César Salazar  ,Centro,P0068,Lenovo Tab P12,Tablets,13386.86,,0.1,48192.7,21
VTA0073244,2022-10-21,10,2022,C00369,  Florencia Citlali Lira  ,Este,Premium,V049,Ing. María Teresa Bétancourt,Este,P0057,Soporte Laptop Adjustable,Accesorios,493.84,1.0,0.08,454.33,39
VTA0073245,18/10/2022,10,2022,C04620,Octavio Meléndez,Este,Ocasional,V032,Nelly Barela Cardenas,Este,P0121,Roomba j7 Plus,Hogar Inteligente,6817.01,4.0,0.09,24813.92,38
VTA0073246,2022-10-23,10,2022,C02861,,Sur,Ocasional,V029,Francisco Ballesteros,Norte,P0083,Nintendo Switch OLED,Gaming,17085.47,2.0,0.13,29728.72,39
VTA0073247,2022-10-13,10,2022,C01350,Pamela Georgina Rosas Mora,Este,Regular,V032,Nelly Barela Cardenas,Este,P0028,Dell Inspiron 15,Laptops,28895.86,1.0,0.05,27451.07,37
VTA0073248,05/10/2022,10,2022,C00942,Santiago Vicente Gallardo,Centro,Regular,V017,Abraham Apodaca Colunga,Centro,P0097,Canon EOS R6 Mark II,Fotografía,32583.46,3.0,0.02,95795.37,38
VTA0073249,15/10/2022,10,2022,C04227,Cynthia Beatriz Barrios,Oeste,REGULAR,V022,Bernardo Lemus Caballero,Oeste,P0016,Tecno Spark 20,Celulares,15451.05,5.0,0.11,68757.17,20
VTA0073250,2022-10-06,10,2022,C03837,Miriam Gamez,Este,Regular,V032,Nelly Barela Cardenas,Este,P0029,HP Pavilion 15,Laptops,9645.97,3.0,0.14,24886.6,24
VTA0073251,2022-10-03,10,2022,C04073,  Rodolfo Melgar Romo  ,Norte,Premium,V046,Hermelinda Josefina Rodarte Bahena,Norte,P0028,Dell Inspiron 15,Laptops,30073.98,5.0,0.06,141347.71,37
VTA0073252,20/10/2022,10,2022,C02765,Virginia Gabriela Lebrón,Norte,Regular,V045,Marisela Vanesa Chapa Aranda,Norte,P0060,Adaptador HDMI 4K,Accesorios,1129.67,3.0,0.13,2948.44,29
VTA0073253,2022-10-01,10,2022,C02268,Ing. Ilse Valverde,Centro,Premium,V037,Victoria Caridad Concepción,Centro,P0089,Mouse Logitech G Pro X,Gaming,7230.01,4.0,0.09,26317.24,45
VTA0073254,2022-10-23,10,2022,C03974,Germán Ledesma,Oeste,Premium,V039,Sr. Modesto Guillen,Oeste,P0023,Microsoft Surface Pro 9,Laptops,32829.67,4.0,0.18,107681.32,27
