id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0137583,2024-03-12,3,2024,C02701,Agustín Hugo Barrera,Este,Premium,V010,Sra. Guadalupe Llamas,Este,P0047,Bose SoundLink,fotografia,3789.71,1.0,0.08,3486.53,44
VTA0137584,2024-03-31,3,2024,C02341,Guillermo Abraham Garrido Batista,Este,Regular,V005,Aldo Adán Rodrígez Galarza,Este,P0049,Cargador MagSafe 30W,Accesorios,981.64,3.0,0.1,2650.43,37
VTA0137585,2024-03-02,3,2024,C00590,  Karla Estévez Mata  ,Este,Regular,V029,Francisco Ballesteros,Norte,P0025,Razer Blade 15,Laptops,30792.12,4.0,0.1,110851.63,44
VTA0137586,15/03/2024,3,2024,C04861,Dr. Rubén Jasso,Este,premiun,V010,Sra. Guadalupe Llamas,Este,P0003,Xiaomi 14 Pro,Celulares,23186.19,4.0,0.19,75123.26,36
VTA0137587,2024-03-25,3,2024,C04293,Ing. Diego Castellanos,Centro,Regular,V037,Victoria Caridad Concepción,Centro,P0072,Huawei MatePad Pro,Tablets,18569.22,2.0,0.2,29710.75,43
VTA0137588,2024-03-04,3,2024,C02676,Alberto Alfredo del Río,Norte,Premium,V020,Dr. Arturo Angulo,Sur,P0027,MacBook Air M2,Laptops,35746.48,1.0,0.18,29312.11,24
VTA0137589,2024-03-27,3,2024,C00862,Manuel Hernán Saldivar,Oeste,Ocasional,V039,Sr. Modesto Guillen,Oeste,P0006,Motorola Edge 50,Celulares,9078.32,1.0,0.18,7444.22,32
VTA0137590,2024-03-12,3,2024,C00836,Sonia Correa,Sur,Regular,V018,Lic. Gilberto Castellanos,Sur,P0097,Canon EOS R6 Mark II,Fotografía,30880.11,2.0,0.1,55584.2,38
VTA0137591,2024-03-17,3,2024,C04687,Santiago Óscar Cazares Bustos,Este,Premium,V036,  Dr. Ignacio Aparicio  ,Sur,P0099,Nikon Z6 III,Fotografía,30715.26,2.0,0.07,57130.38,21
VTA0137592,06/03/2024,3,2024,C02838,  Elias Porfirio Contreras  ,Sur,Premium,V025,Manuel Gerónimo Armas,Sur,P0082,Xbox Series X,Gaming,10543.41,2.0,0.13,18345.53,30
VTA0137593,2024-03-05,3,2024,C00221,Iván Hernandes,Norte,Regular,V029,Francisco Ballesteros,Norte,P0117,Cámara Nest Doorbell,Hogar Inteligente,11057.94,5.0,0.13,48102.04,34
VTA0137594,2024-03-09,3,2024,C01386,Daniel Isaac Muro Peralta,Este,Regular,V005,Aldo Adán Rodrígez Galarza,Este,P0043,Sony WF-1000XM5,Audio,4521.55,4.0,0.08,-16639.3,25
VTA0137595,2024-03-14,3,2024,C03811,Carlos Isaac Vázquez,Centro,Premium,V003,Jacinto Rivero Valladares,Centro,P0005,OnePlus 12,Celulares,5276.63,5.0,0.06,24800.16,40
VTA0137596,2024-03-29,3,2024,C00552,Esteban Santiago Leiva Sisneros,Norte,Regular,V009,Amanda María José Bravo,Norte,P0066,Samsung Galaxy Tab S9,tablets,12608.92,3.0,0.17,31396.21,24
VTA0137597,2024-03-25,3,2024,C02502,Bernardo Julio Pacheco,Oeste,Regular,V044,Julia Esther Solorio,Centro,P0105,Tripié Joby GorillaPod,Fotografía,9659.85,5.0,0.19,39122.39,41
