id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0163132,2024-10-10,10,2024,C04546,Dr. Clemente Duarte,Norte,Ocasional,V045,Marisela Vanesa Chapa Aranda,Norte,P0064,Limpiador Pantallas Kit,Accesorios,1272.88,3.0,0.04,3665.89,44
VTA0163133,2024-10-05,10,2024,C00406,Pedro Santiago Ochoa,Oeste,Ocasional,V001,Fernando Casares Jimínez,Oeste,P0100,Fujifilm X-T5, Accesorios,16839.83,1.0,0.17,13977.06,42
VTA0163134,2024-10-22,10,2024,C01931,Carlota Salgado Zúñiga,Este,Ocasional,V011,Clara Loera,Este,P0094,RAM Corsair 32GB,fotografia,17033.08,2.0,0.07,31681.53,26
VTA0163135,2024-10-05,10,2024,C01041,Sr. Lorenzo Méndez,Oeste,Premium,V039,Sr. Modesto Guillen,Oeste,P0091,Capturadora Elgato 4K,Gaming,1369.75,4.0,0.14,4711.94,25
VTA0163136,2024-10-08,10,2024,C02980,Gerónimo Ceballos,Oeste,premiun,V014,Ofelia Miriam Negrón,Oeste,P0103,Lente Canon RF 50mm,Fotografía,14523.91,2.0,0.06,27304.95,31
VTA0163137,2024-10-07,10,2024,C02149,Ignacio Soliz,Este,Ocasional,V018,Lic. Gilberto Castellanos,Sur,P0034,AirPods Pro 2,Audio,1240.59,2.0,0.09,2257.87,27
VTA0163138,2024-10-16,10,2024,C03595,Lic. Gonzalo Páez,Sur,ocasional,V015,Joaquín Benavides Meza,Norte,P0001,iPhone 15 Pro,Celulares,18987.16,5.0,0.06,89239.65,37
VTA0163139,2024-10-26,10,2024,C00389,Ing. Emilio Chapa,Norte,Regular,V003,Jacinto Rivero Valladares,Centro,P0015,Nokia G42,Celulares,21693.1,3.0,0.19,52714.23,26
VTA0163140,2024-10-27,10,2024,C03516,Indira Karla Vela Nieves,Centro,Premium,V048,Ivonne Véliz,Centro,P0015,Nokia G42,Celulares,20801.86,1.0,0.07,19345.73,26
VTA0163141,2024-10-28,10,2024,C04732,Indira Cruz,Norte,Ocacional,V042,  Srita. Sandra Escamilla  ,Norte,P0042,Audio Technica ATH,Audio,6658.93,5.0,0.03,32295.81,31
VTA0163142,2024-10-07,10,2024,C01091,Wendolin Márquez,Sur,Regular,V018,Lic. Gilberto Castellanos,Sur,P0127,Router WiFi 6 Mesh, Accesorios,5316.02,5.0,0.11,23656.29,44
VTA0163143,2024-10-23,10,2024,C01103,Marisela Alcala,Centro,Premiun,V046,Hermelinda Josefina Rodarte Bahena,Norte,P0053,Hub USB-C 7en1,Accesorios,421.53,1.0,0.16,-354.09,20
VTA0163144,2024-10-11,10,2024,C04958,Germán Castillo,Centro,Regular,V033,Jaime Gamez Maldonado,Centro,P0066,Samsung Galaxy Tab S9,Tablets,13961.63,2.0,0.13,24293.24,24
VTA0163145,2024-10-14,10,2024,C00366,Genaro Rodolfo Pedroza,Centro,Ocasional,V031,  Bernabé César Salazar  ,Centro,P0109,Filtro ND Variable,Fotografía,3324.24,2.0,0.18,5451.75,30
VTA0163146,2024-10-09,10,2024,C00976,Srita. Laura Vela,Este,Ocasional,V008,Irene Franco,Sur,P0018,Dell XPS 15,Laptops,35091.24,2.0,0.04,67375.18,40
VTA0163147,2024-10-27,10,2024,C04687,Santiago Óscar Cazares Bustos,Este,Premium,V032,Nelly Barela Cardenas,Este,P0023,Microsoft Surface Pro 9,Laptops,34067.89,5.0,0.01,168636.06,27
VTA0163148,2024-10-30,10,2024,C04570,Sr. Miguel Jiménez,Norte,Premium,V016,Octavio Mario Rincón Marín,Norte,P0097,Canon EOS R6 Mark II,Fotografía,32484.67,1.0,0.04,31185.28,38
VTA0163149,2024-10-24,10,2024,C01588,Jacobo Treviño,Norte,Ocasional,V009,Amanda María José Bravo,Norte,P0049,Cargador MagSafe 30W,Accesorios,889.87,3.0,0.13,2322.56,37
VTA0163150,29/10/2024,10,2024,C00141,,Este,Premium,V032,Nelly Barela Cardenas,Este,P0026,MSI Prestige 16,Laptops,9539.0,1.0,0.2,7631.2,44
VTA0163151,2024-10-14,10,2024,C00004,Dolores Virginia Palacios Montez,Centro,Regular,V037,Victoria Caridad Concepción,Centro,P0098,Sony Alpha 7 IV,Fotografía,19511.77,5.0,0.19,79022.67,34
VTA0163152,2024-10-13,10,2024,C04445,Lic. Miriam Cervantes,Oeste,Regular,V014,Ofelia Miriam Negrón,Oeste,P0030,Lenovo IdeaPad 5,Laptops,40188.8,1.0,0.06,37777.47,21
VTA0163153,2024-10-18,10,2024,C02690,Dr. Miguel Menéndez,Centro,Ocasional,V006,  Dr. Evelio Murillo  ,Sur,P0090,Control Xbox Elite 2,Gaming,29154.14,2.0,0.01,-57725.2,40
VTA0163154,2024-10-29,10,2024,C01070,Omar Delgadillo Cintrón,Norte,Ocasional,V029,Francisco Ballesteros,Norte,P0118,Termostato Nest 3,hogar inteligente,1561.29,5.0,0.18,6401.29,30
VTA0163155,26/10/2024,10,2024,C02482,Dr. Pablo Tirado,Oeste,Regular,V007,Conchita Leticia Gastélum Corral,Oeste,P0078,Chuwi HiPad X,Tablets,12231.97,2.0,0.11,21772.91,20
VTA0163156,2024-10-02,10,2024,C01914,Mercedes Elvia Gonzales,Norte,Ocasional,V029,Francisco Ballesteros,Norte,P0097,Canon EOS R6 Mark II,Fotografía,31405.86,4.0,0.0,125623.44,38
VTA0163157,2024-10-25,10,2024,C01919,  Bruno Luna Monroy  ,Sur,Ocasional,V025,Manuel Gerónimo Armas,Sur,P0062,Reloj Smartwatch Band,Accesorios,1306.77,4.0,0.0,5227.08,38
VTA0163158,16/10/2024,10,2024,C01833,Ing. Marcela Verdugo,Este,Premiun,V032,Nelly Barela Cardenas,Este,P0051,Funda iPhone 15 Pro,Accesorios,1262.51,4.0,0.13,4393.53,40
VTA0163159,2024-10-16,10,2024,C01205,Abraham Claudio Gamez,Norte,Premium,V016,Octavio Mario Rincón Marín,Norte,P0103,Lente Canon RF 50mm,Fotografía,13704.1,1.0,0.0,13704.1,31
VTA0163160,2024-10-01,10,2024,C04518,  Esparta Varela  ,Este,Premiun,V011,Clara Loera,Este,P0066,Samsung Galaxy Tab S9,Tablets,12286.02,1.0,0.01,12163.16,24
VTA0163161,2024-10-03,10,2024,C01055,Sr. Jos Palomo,Centro,ocasional,V028,Sofía Delia Gurule Cantú,Centro,P0055,Teclado Keychron K2,Accesorios,1272.74,5.0,0.08,5854.6,28
