id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0103281,2023-06-21,6,2023,C01996,Ing. Julio Pelayo,Sur,Regular,V018,Lic. Gilberto Castellanos,Sur,P0115,Apple HomePod Mini,Hogar Inteligente,6786.86,1.0,0.12,5972.44,46
VTA0103282,2023-06-15,6,2023,C04496,Mauro Hugo Munguía,Centro,ocasional,V017,Abraham Apodaca Colunga,Centro,P0031,Acer Aspire 7,Laptops,9249.55,1.0,0.07,8602.08,38
VTA0103283,2023-06-18,6,2023,C01169,  Gonzalo Ríos Salcido  ,Este,Premium,V049,Ing. María Teresa Bétancourt,Este,P0017,MacBook Pro M3,Laptops,12926.93,3.0,0.17,32188.06,43
VTA0103284,2023-06-21,6,2023,C01301,Lic. Porfirio Gastélum,Centro,Regular,V031,  Bernabé César Salazar  ,Centro,P0072,Huawei MatePad Pro,Tablets,16738.31,5.0,0.04,80343.89,43
VTA0103285,2023-06-22,6,2023,C00623,Wilfrido Saucedo Carrasco,Centro,premiun,V037,Victoria Caridad Concepción,Centro,P0028,Dell Inspiron 15,Laptops,28045.13,4.0,0.11,99840.66,37
VTA0103286,2023-06-28,6,2023,C04091,Itzel Lucía Pabón,Este,Premium,V035,Estela Haro,Oeste,P0080,Honor Pad 8,Tablets,9093.96,2.0,0.1,16369.13,19
VTA0103287,2023-06-22,6,2023,C02402,Marisela Salas Domínguez,Sur,Ocasional,V028,Sofía Delia Gurule Cantú,Centro,P0066,Samsung Galaxy Tab S9,Tablets,13659.49,5.0,0.12,60101.76,24
VTA0103288,2023-06-02,6,2023,C03533,Guadalupe Mitzy Verduzco,Oeste,Ocasional,V001,Fernando Casares Jimínez,Oeste,P0017,MacBook Pro M3,Laptops,11783.75,5.0,0.0,58918.75,43
VTA0103289,2023-06-09,6,2023,C04880,Porfirio Griego Terán,Sur,Premium,V017,Abraham Apodaca Colunga,Centro,P0070,Amazon Fire HD 10,Tablets,18354.09,3.0,0.14,47353.55,33
VTA0103290,2023-06-19,6,2023,C00024,Guillermina Mondragón,Sur,Ocasional,V020,Dr. Arturo Angulo,Sur,P0026,MSI Prestige 16,Laptops,10106.74,3.0,0.11,26985.0,44
VTA0103291,2023-06-16,6,2023,C02898,Nadia Acosta Cepeda,Norte,Ocasional,V029,Francisco Ballesteros,Norte,P0067,iPad Air M1,Tablets,15559.49,1.0,0.04,14937.11,39
VTA0103292,2023-06-19,6,2023,C01779,José Orellana Botello,Sur,ocasional,V023,Fidel Negrete Domínguez,Sur,P0001,iPhone 15 Pro,Celulares,21175.67,3.0,0.1,57174.31,37
VTA0103293,2023-06-25,6,2023,C03109,Srita. Leonor Esparza,Este,Premium,V049,Ing. María Teresa Bétancourt,Este,P0070,Amazon Fire HD 10,Tablets,18872.46,1.0,0.17,15664.14,33
VTA0103294,2023-06-23,6,2023,C01516,Claudia Meraz,Oeste,Ocacional,V040,Karla Silvia Mireles Patiño,Oeste,P0074,iPad Mini 6,fotografia,20462.22,2.0,0.1,36832.0,31
VTA0103295,2023-06-08,6,2023,C00782,Natividad Perales,Este,Regular,V010,Sra. Guadalupe Llamas,Este,P0082,Xbox Series X,Gaming,10918.6,3.0,0.02,32100.68,30
VTA0103296,2023-06-10,6,2023,C03990,,Norte,Premium,V029,Francisco Ballesteros,Norte,P0024,LG Gram 17,Laptops,43811.66,4.0,0.11,155969.51,26
VTA0103297,04/06/2023,6,2023,C04507,Ing. Catalina Terrazas,Oeste,Premium,V022,Bernardo Lemus Caballero,Oeste,P0015,Nokia G42,Celulares,19256.77,1.0,0.19,15597.98,26
VTA0103298,08/06/2023,6,2023,C02226,Pascual Zacarías Gonzales Dávila,Norte,Ocasional,V046,Hermelinda Josefina Rodarte Bahena,Norte,P0008,OPPO Find X7,Celulares,22908.12,1.0,0.03,22220.88,26
VTA0103299,2023-06-02,6,2023,C00545,Dra. Alma Rojo,Sur,Ocasional,V024,Bernabé Guerra,Sur,P0077,Blackview Tab 16,Tablets,11197.4,4.0,0.03,43445.91,21
VTA0103300,2023-06-07,6,2023,C02410,Dra. Araceli Guillen,Oeste,Premium,V050,José María Gustavo Beltrán,Oeste,P0110,Reflector 5en1 80cm,celulares,14742.94,1.0,0.01,14595.51,26
VTA0103301,2023-06-24,6,2023,C03354,Hilda Marisol Ibarra,Norte,Ocasional,V043,Homero Esquivel,Norte,P0043,Sony WF-1000XM5,Audio,3995.99,2.0,0.05,7592.38,25
VTA0103302,2023-06-29,6,2023,C02495,Fabiola Quintero del Valle,Oeste,Ocasional,V039,Sr. Modesto Guillen,Oeste,P0065,iPad Pro M2 12.9,Tablets,7567.59,2.0,0.07,14075.72,21
VTA0103303,03/06/2023,6,2023,C01390,Irma María Cristina Nevárez Leiva,Oeste,Regular,V039,Sr. Modesto Guillen,Oeste,P0077,Blackview Tab 16,Tablets,9783.66,2.0,0.01,19371.65,21
VTA0103304,2023-06-21,6,2023,C01165,Agustín Ulibarri,Sur,Premiun,V024,Bernabé Guerra,Sur,P0091,Capturadora Elgato 4K,Gaming,1471.11,5.0,0.03,7134.88,25
VTA0103305,2023-06-26,6,2023,C02614,Guillermo Nicolás Uribe Regalado,Oeste,Premium,V030,Gustavo Camilo Ochoa Gamboa,Oeste,P0028,Dell Inspiron 15,Laptops,25134.29,1.0,0.1,22620.86,37
VTA0103306,2023-06-15,6,2023,C00747,René Benjamín Venegas,Este,Regular,V010,Sra. Guadalupe Llamas,Este,P0101,DJI Mavic 3 Pro,Fotografía,13259.21,5.0,0.15,56351.64,27
VTA0103307,26/06/2023,6,2023,C04973,José Luis Cortés Meraz,Sur,Premium,V020,Dr. Arturo Angulo,Sur,P0119,Enchufe Inteligente TP,Hogar Inteligente,4913.17,5.0,0.13,21372.29,27
VTA0103308,2023-06-03,6,2023,C03527,Ing. Angélica Cruz,Centro,Premium,V017,Abraham Apodaca Colunga,Centro,P0019,HP Spectre x360,Laptops,39169.09,3.0,0.14,101056.25,26
VTA0103309,2023-06-20,6,2023,C00035,Hilda Perla Gastélum Anaya,Norte,Premium,V046,Hermelinda Josefina Rodarte Bahena,Norte,P0010,Huawei Pura 70,Celulares,10841.27,5.0,0.01,53664.29,27
VTA0103310,2023-06-19,6,2023,C03008,Patricio Ernesto Urrutia,Oeste,Regular,V040,Karla Silvia Mireles Patiño,Oeste,P0119,Enchufe Inteligente TP,gaming,4956.62,3.0,0.05,14126.37,27
VTA0103311,2023-06-28,6,2023,C01281,  Perla Irma Laureano  ,Norte,Premium,V015,Joaquín Benavides Meza,Norte,P0119,Enchufe Inteligente TP,fotografia,5193.93,3.0,0.2,12465.43,27
VTA0103312,2023-06-04,6,2023,C04290,Liliana Quintana Duarte,Centro,Regular,V041,Srita. Nadia Casas,Centro,P0046,JBL Flip 6,Audio,2391.77,1.0,0.04,2296.1,40
VTA0103313,2023-06-21,6,2023,C02780,Mónica Conchita Becerra,Oeste,Ocasional,V038,Violeta Itzel Benavídez,Oeste,P0033,Sony WH-1000XM5,Audio,6997.29,1.0,0.15,5947.7,25
VTA0103314,2023-06-07,6,2023,C03764,Natividad Sandra Murillo Sanches,Oeste,Premiun,V030,Gustavo Camilo Ochoa Gamboa,Oeste,P0125,TV Samsung QLED 55,Hogar Inteligente,2798.96,5.0,0.02,13714.9,20
VTA0103315,24/06/2023,6,2023,C01482,Hugo Eloy Cruz,Este,Regular,V005,Aldo Adán Rodrígez Galarza,Este,P0072,Huawei MatePad Pro,Tablets,17930.45,1.0,0.03,17392.54,43
VTA0103316,2023-06-20,6,2023,C02082,Felix Claudio Bustamante,Sur,Ocasional,V036,  Dr. Ignacio Aparicio  ,Sur,P0030,Lenovo IdeaPad 5,Laptops,42348.83,4.0,0.19,137210.21,21
VTA0103317,2023-06-28,6,2023,C02294,Clemente Ordóñez,Norte,premiun,V043,Homero Esquivel,Norte,P0079,Realme Pad 2,Tablets,9318.87,2.0,0.14,16028.46,20
VTA0103318,08/06/2023,6,2023,C00708,Helena Dávila Zepeda,Centro,Premium,V031,  Bernabé César Salazar  ,Centro,P0128,Panel Solar Portátil,Hogar Inteligente,3760.72,4.0,0.09,13689.02,39
