id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0065393,2022-08-05,8,2022,C03971,  Jaime Fuentes Avilés  ,Oeste,Ocasional,V035,Estela Haro,Oeste,P0123,Cerradura Yale Smart,Hogar Inteligente,9287.27,3.0,0.11,24797.01,29
VTA0065394,2022-08-10,8,2022,C01521,Lic. Dulce María Caraballo,Norte,Regular,V046,Hermelinda Josefina Rodarte Bahena,Norte,P0099,Nikon Z6 III,Fotografía,29090.64,2.0,0.06,54690.4,21
VTA0065395,2022-08-05,8,2022,C00812,Débora Nájera Regalado,Este,Ocasional,V011,Clara Loera,Este,P0080,Honor Pad 8,Tablets,9829.8,5.0,0.08,45217.08,19
VTA0065396,04/08/2022,8,2022,C00875,,Centro,Premium,V033,Jaime Gamez Maldonado,Centro,P0069,Xiaomi Pad 6 Pro,audio ,5365.58,5.0,0.05,25486.5,37
VTA0065397,2022-08-05,8,2022,C02184,Lic. Nicolás Lomeli,Centro,ocasional,V017,Abraham Apodaca Colunga,Centro,P0042,Audio Technica ATH,Audio,5948.65,5.0,0.19,24092.03,31
VTA0065398,2022-08-29,8,2022,C03445,Pedro Samuel Quintero Ybarra,Centro,Regular,V028,Sofía Delia Gurule Cantú,Centro,P0116,Foco Philips Hue,Hogar Inteligente,4113.16,1.0,0.1,3701.84,44
VTA0065399,2022-08-03,8,2022,C01797,Eric Rendón,Este,premiun,V010,Sra. Guadalupe Llamas,Este,P0013,Xiaomi Redmi Note 13,Celulares,12367.62,5.0,0.03,59982.96,30
VTA0065400,2022-08-28,8,2022,C01125,Alejandro Pedroza Fuentes,Oeste,Ocasional,V047,  Estela Bianca Melgar Arias  ,Oeste,P0118,Termostato Nest 3,Hogar Inteligente,1459.25,1.0,0.05,1386.29,30
VTA0065401,2022-08-13,8,2022,C03140,Yuridia Paulina Barela Carreón,Sur,Ocasional,V021,  Cristal Valdés Maya  ,Sur,P0036,Samsung Galaxy Buds2,Audio,7061.32,1.0,0.19,5719.67,43
VTA0065402,2022-08-12,8,2022,C01779,José Orellana Botello,Sur,ocasional,V030,Gustavo Camilo Ochoa Gamboa,Oeste,P0092,Micrófono Blue Yeti,Gaming,14634.42,4.0,0.16,49171.65,47
VTA0065403,2022-08-18,8,2022,C02954,Pascual Madrigal,Este,Ocasional,V010,Sra. Guadalupe Llamas,Este,P0088,Teclado Razer Huntsman,Gaming,24132.49,3.0,0.14,62261.82,44
