id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0055935,2022-05-14,5,2022,C00996,  Barbara Vela  ,Centro,Premium,V031,  Bernabé César Salazar  ,Centro,P0114,Google Nest Hub 2,Hogar Inteligente,5936.61,3.0,0.17,14782.16,45
VTA0055936,2022-05-26,5,2022,C00127,  Renato Roybal Covarrubias  ,Norte,Regular,V002,Nelly Marrero Ortiz,Norte,P0017,MacBook Pro M3,Laptops,11658.31,1.0,0.03,11308.56,43
VTA0055937,2022-05-14,5,2022,C03702,  Salvador Leonel Cadena  ,Norte,Ocasional,V009,Amanda María José Bravo,Norte,P0108,Batería Canon LP-E6,Fotografía,17171.6,5.0,0.17,71262.14,32
VTA0055938,2022-05-03,5,2022,C04126,  Minerva Zedillo  ,Centro,Ocasional,V031,  Bernabé César Salazar  ,Centro,P0079,Realme Pad 2,Tablets,9022.14,1.0,0.13,7849.26,20
VTA0055939,2022-05-08,5,2022,C00348,Jacinto Gerónimo Meza,Centro,Regular,V037,Victoria Caridad Concepción,Centro,P0085,Monitor LG 27GP950,Gaming,18013.41,5.0,0.04,86464.37,43
VTA0055940,2022-05-08,5,2022,C00804,Renato Mariano Lucio,Sur,Ocasional,V027,Claudio Andrés Gómez Sosa,Sur,P0026,MSI Prestige 16,Laptops,9076.0,3.0,0.01,26955.72,44
VTA0055941,2022-05-19,5,2022,C04610,  Dr. Jacinto Vargas  ,Este,Regular,V049,Ing. María Teresa Bétancourt,Este,P0009,Sony Xperia 1 VI,Celulares,24190.09,3.0,0.15,61684.73,24
VTA0055942,2022-05-15,5,2022,C02058,Andrés Santiago,Norte,Premium,V043,Homero Esquivel,Norte,P0039,Sennheiser HD 450,Audio,1151.73,1.0,0.18,944.42,24
VTA0055943,2022-05-10,5,2022,C02322,Mercedes Andrea Salazar,Oeste,Ocasional,V035,Estela Haro,Oeste,P0007,Realme GT5,Celulares,16329.45,4.0,0.14,56173.31,39
VTA0055944,24/05/2022,5,2022,C00960,Alma Elisa Barela Paz,Centro,Ocasional,V031,  Bernabé César Salazar  ,Centro,P0083,Nintendo Switch OLED,Gaming,14069.95,1.0,0.07,-13085.05,39
VTA0055945,2022-05-08,5,2022,C01198,Socorro Helena Chapa,Oeste,Regular,V014,Ofelia Miriam Negrón,Oeste,P0125,TV Samsung QLED 55,gaming,2385.11,4.0,0.16,8013.97,20
VTA0055946,08/05/2022,5,2022,C04139,Lic. Sessa Melgar,Este,Premium,V032,Nelly Barela Cardenas,Este,P0054,Mouse Logitech MX Master,Accesorios,1246.02,4.0,0.05,4734.88,25
VTA0055947,2022-05-15,5,2022,C00498,Vanesa Jaramillo Olivera,Oeste,Regular,V022,Bernardo Lemus Caballero,Oeste,P0061,Batería Portátil 20000, Accesorios,1831.53,2.0,0.1,3296.75,32
VTA0055948,2022-05-16,5,2022,C03244,Srita. Elisa Pantoja,Norte,Regular,V045,Marisela Vanesa Chapa Aranda,Norte,P0103,Lente Canon RF 50mm,Fotografía,15459.22,3.0,0.13,40348.56,31
VTA0055949,2022-05-30,5,2022,C01149,  Ing. Armando Mora  ,Centro,Premium,V031,  Bernabé César Salazar  ,Centro,P0033,Sony WH-1000XM5,Audio,7082.89,3.0,0.05,20186.24,25
VTA0055950,2022-05-07,5,2022,C01836,Carla Sessa Carrillo,Oeste,Ocacional,V050,José María Gustavo Beltrán,Oeste,P0068,Lenovo Tab P12,Tablets,15276.77,5.0,0.01,75620.01,21
VTA0055951,2022-05-20,5,2022,C01759,Sr. Israel Barrera,Norte,Premium,V015,Joaquín Benavides Meza,Norte,P0126,Proyector BenQ 4K,LAPTOPS,6917.64,3.0,0.02,-20337.86,35
VTA0055952,2022-05-22,5,2022,C04471,,Oeste,Premium,V038,Violeta Itzel Benavídez,Oeste,P0040,Jabra Elite 85h,Audio,3096.08,2.0,0.17,5139.49,38
VTA0055953,2022-05-04,5,2022,C03592,Dr. José Manuél Arriaga,Norte,Premium,V029,Francisco Ballesteros,Norte,P0001,iPhone 15 Pro,Celulares,22456.73,4.0,0.19,72759.81,37
VTA0055954,2022-05-27,5,2022,C01518,Abraham Jesús Medrano,Este,Ocacional,V005,Aldo Adán Rodrígez Galarza,Este,P0001,iPhone 15 Pro,Celulares,19557.88,2.0,0.07,36377.66,37
VTA0055955,2022-05-12,5,2022,C00703,Vanesa Loera Salgado,Norte,Regular,V015,Joaquín Benavides Meza,Norte,P0112,Estabilizador DJI OM6,Fotografía,16519.7,2.0,0.12,29074.67,33
VTA0055956,2022-05-15,5,2022,C00433,Débora Úrsula Nava Covarrubias,Sur,Premium,V018,Lic. Gilberto Castellanos,Sur,P0046,JBL Flip 6, Accesorios,2397.56,3.0,0.14,6185.7,40
VTA0055957,2022-05-22,5,2022,C03382,Ana Luisa Indira Rubio Irizarry,Oeste,Regular,V001,Fernando Casares Jimínez,Oeste,P0014,Motorola G84,Celulares,6060.46,1.0,0.13,5272.6,20
VTA0055958,2022-05-27,5,2022,C02596,Ofelia Noelia Ocasio,Centro,Ocacional,V028,Sofía Delia Gurule Cantú,Centro,P0016,Tecno Spark 20,Celulares,14249.66,4.0,0.12,50158.8,20
VTA0055959,2022-05-23,5,2022,C03369,Mónica Malave,Norte,Premium,V042,  Srita. Sandra Escamilla  ,Norte,P0060,Adaptador HDMI 4K,Accesorios,995.72,2.0,0.14,1712.64,29
VTA0055960,2022-05-27,5,2022,C04570,Sr. Miguel Jiménez,Norte,Premium,V046,Hermelinda Josefina Rodarte Bahena,Norte,P0037,JBL Charge 5,Audio,7020.97,3.0,0.06,19799.14,21
VTA0055961,2022-05-16,5,2022,C04360,  Ing. Leonor Naranjo  ,Norte,Ocasional,V029,Francisco Ballesteros,Norte,P0012,Samsung A55,Celulares,21190.55,2.0,0.16,35600.12,36
VTA0055962,2022-05-02,5,2022,C03059,Miguel Cornejo Guillen,Norte,Premium,V002,Nelly Marrero Ortiz,Norte,P0075,Samsung Galaxy Tab A9,Tablets,18013.47,5.0,0.13,78358.59,35
VTA0055963,2022-05-05,5,2022,C04003,Sra. Dulce Cardona,Este,Premium,V049,Ing. María Teresa Bétancourt,Este,P0029,HP Pavilion 15,Laptops,9877.31,3.0,0.02,29039.29,24
VTA0055964,2022-05-25,5,2022,C04010,Sr. José Eduardo Batista,Norte,Premium,V009,Amanda María José Bravo,Norte,P0064,Limpiador Pantallas Kit,Accesorios,1400.36,1.0,0.15,1190.31,44
VTA0055965,2022-05-20,5,2022,C01158,Ariadna Nancy Magaña,Norte,Ocasional,V015,Joaquín Benavides Meza,Norte,P0059,Audífonos USB-C,Accesorios,1464.19,1.0,0.16,1229.92,43
VTA0055966,2022-05-19,5,2022,C04645,Rolando Adalberto Franco Fonseca,Este,Ocacional,V011,Clara Loera,Este,P0038,Beats Studio Pro,Audio,2531.37,4.0,0.02,9922.97,39
VTA0055967,2022-05-16,5,2022,C01451,  Lourdes Quiroz  ,Norte,Premium,V015,Joaquín Benavides Meza,Norte,P0030,Lenovo IdeaPad 5,Laptops,41242.99,2.0,0.17,68463.36,21
VTA0055968,2022-05-22,5,2022,C02877,Lorena Ballesteros,Centro,premiun,V017,Abraham Apodaca Colunga,Centro,P0034,AirPods Pro 2,gaming,1173.86,4.0,0.16,3944.17,27
VTA0055969,18/05/2022,5,2022,C03047,  María Cristina Aranda Reyes  ,Centro,REGULAR,V048,Ivonne Véliz,Centro,P0128,Panel Solar Portátil,Hogar Inteligente,3943.02,2.0,0.04,7570.6,39
VTA0055970,2022-05-06,5,2022,C03379,Lic. Pedro Rosado,Este,Regular,V032,Nelly Barela Cardenas,Este,P0068,Lenovo Tab P12,Tablets,13404.97,5.0,0.16,56300.87,21
VTA0055971,2022-05-20,5,2022,C03515,Dr. Alfonso Rodríguez,Oeste,Regular,V038,Violeta Itzel Benavídez,Oeste,P0106,Mochila Lowepro Pro,Fotografía,17790.34,3.0,0.04,51236.18,40
VTA0055972,2022-05-10,5,2022,C00690,María Eugenia Liliana Mejía,Este,Premium,V005,Aldo Adán Rodrígez Galarza,Este,P0024,LG Gram 17,Laptops,42265.36,5.0,0.07,196533.92,26
VTA0055973,2022-05-02,5,2022,C01452,Jacobo Alberto Solorio Zamora,Sur,Premium,V030,Gustavo Camilo Ochoa Gamboa,Oeste,P0043,Sony WF-1000XM5,Audio,4669.42,5.0,0.12,20545.45,25
VTA0055974,2022-05-28,5,2022,C03720,José Luis Eduardo Raya Bétancourt,Sur,Regular,V019,Jacinto Rodrigo Salazar Rolón,Sur,P0063,Pad Mouse XL Gaming,celulares,2122.86,5.0,0.16,8916.01,42
VTA0055975,07/05/2022,5,2022,C00631,Joaquín Quintana,Este,Premium,V005,Aldo Adán Rodrígez Galarza,Este,P0115,Apple HomePod Mini,Hogar Inteligente,7043.49,5.0,0.14,30287.01,46
VTA0055976,2022-05-22,5,2022,C00015,Ing. Ana María Jaime,Norte,Regular,V018,Lic. Gilberto Castellanos,Sur,P0100,Fujifilm X-T5,Fotografía,15012.33,1.0,0.04,-14411.84,42
VTA0055977,16/05/2022,5,2022,C02622,Gerardo Valdés,Sur,Regular,V021,  Cristal Valdés Maya  ,Sur,P0109,Filtro ND Variable,Fotografía,3353.05,5.0,0.07,15591.68,30
VTA0055978,2022-05-01,5,2022,C00414,Cristian Benjamín Corrales Peña,Este,Regular,V049,Ing. María Teresa Bétancourt,Este,P0071,ASUS Zenpad 3S,Tablets,14136.5,5.0,0.04,67855.2,20
VTA0055979,2022-05-05,5,2022,C04611,Gloria Julia Peña,Sur,premiun,V008,Irene Franco,Sur,P0054,Mouse Logitech MX Master,Accesorios,1269.5,4.0,0.06,4773.32,25
VTA0055980,2022-05-30,5,2022,C03419,Nelly Patricia Cortez,Oeste,Ocasional,V035,Estela Haro,Oeste,P0023,Microsoft Surface Pro 9,Laptops,34994.76,5.0,0.19,141728.78,27
VTA0055981,2022-05-26,5,2022,C00927,Ing. Julia Velásquez,Oeste,Premium,V005,Aldo Adán Rodrígez Galarza,Este,P0066,Samsung Galaxy Tab S9,Tablets,13903.33,5.0,0.1,62564.98,24
