id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0134825,2024-02-12,2,2024,C00945,Rocío Catalina Archuleta Olivárez,Oeste,Premium,V047,  Estela Bianca Melgar Arias  ,Oeste,P0107,Tarjeta SD SanDisk 256,Fotografía,10562.05,3.0,0.15,26933.23,27
VTA0134826,2024-02-23,2,2024,C01140,  Irma Armas Malave  ,Sur,Regular,V012,Rubén Marco Antonio Orta Ramos,Sur,P0092,Micrófono Blue Yeti,fotografia,13941.7,5.0,0.06,65525.99,47
VTA0134827,2024-02-23,2,2024,C00246,Virginia María Arce,Centro,Regular,V044,Julia Esther Solorio,Centro,P0038,Beats Studio Pro,Audio,2520.45,3.0,0.12,6653.99,39
VTA0134828,2024-02-02,2,2024,C00204,Amador Cadena Cazares,Centro,Ocasional,V003,Jacinto Rivero Valladares,Centro,P0032,ASUS VivoBook 16,Laptops,11009.55,5.0,0.17,45689.63,38
VTA0134829,24/02/2024,2,2024,C03746,Anel Rolón,Sur,Regular,V036,  Dr. Ignacio Aparicio  ,Sur,P0091,Capturadora Elgato 4K,Gaming,1611.12,2.0,0.2,2577.79,25
VTA0134830,2024-02-26,2,2024,C02984,Lic. Daniel Caballero,Centro,Regular,V028,Sofía Delia Gurule Cantú,Centro,P0047,Bose SoundLink,hogar inteligente,3702.99,3.0,0.04,10664.61,44
VTA0134831,2024-02-03,2,2024,C01976,Martha Salcedo Madrid,Oeste,REGULAR,V047,  Estela Bianca Melgar Arias  ,Oeste,P0094,RAM Corsair 32GB,Gaming,17374.78,1.0,0.1,15637.3,26
VTA0134832,2024-02-28,2,2024,C03552,Martín Carrión Bañuelos,Centro,premiun,V033,Jaime Gamez Maldonado,Centro,P0119,Enchufe Inteligente TP,LAPTOPS,4781.25,4.0,0.09,17403.75,27
VTA0134833,2024-02-09,2,2024,C01478,  Abraham Pantoja Jaramillo  ,Este,Regular,V029,Francisco Ballesteros,Norte,P0008,OPPO Find X7,Celulares,20715.02,3.0,0.18,50958.95,26
VTA0134834,2024-02-07,2,2024,C00209,Patricio Teodoro Gollum Dávila,Norte,Premium,V045,Marisela Vanesa Chapa Aranda,Norte,P0098,Sony Alpha 7 IV,Fotografía,19843.67,4.0,0.15,67468.48,34
VTA0134835,2024-02-26,2,2024,C01318,Mayte Casas Molina,Este,Regular,V005,Aldo Adán Rodrígez Galarza,Este,P0044,Anker Q45,Audio,7897.19,1.0,0.01,7818.22,23
VTA0134836,2024-02-17,2,2024,C03356,Pascual Roberto Cardenas Gaytán,Oeste,Premium,V024,Bernabé Guerra,Sur,P0079,Realme Pad 2,Tablets,8469.95,4.0,0.02,33202.2,20
VTA0134837,2024-02-15,2,2024,C02060,Dr. Jacinto Trujillo,Oeste,Premium,V030,Gustavo Camilo Ochoa Gamboa,Oeste,P0019,HP Spectre x360,Laptops,34862.37,3.0,0.07,97266.01,26
VTA0134838,18/02/2024,2,2024,C04312,Berta Beltrán Badillo,Sur,Regular,V010,Sra. Guadalupe Llamas,Este,P0015,Nokia G42,Celulares,18657.08,5.0,0.12,82091.15,26
VTA0134839,02/02/2024,2,2024,C01971,Yeni Porras Gaona,Este,Premium,V032,Nelly Barela Cardenas,Este,P0053,Hub USB-C 7en1,Accesorios,410.02,1.0,0.17,340.32,20
VTA0134840,2024-02-28,2,2024,C00904,Srita. Rosa Juárez,Centro,Premium,V041,Srita. Nadia Casas,Centro,P0019,HP Spectre x360,Laptops,34546.35,1.0,0.07,32128.11,26
VTA0134841,2024-02-22,2,2024,C02033,Paola Romero Loya,Norte,Premium,V002,Nelly Marrero Ortiz,Norte,P0041,Bang Olufsen H95,Audio,5651.71,1.0,0.19,4577.89,20
VTA0134842,2024-02-28,2,2024,C01629,Luis Miguel Benítez López,Este,Ocacional,V032,Nelly Barela Cardenas,Este,P0024,LG Gram 17,Laptops,41986.32,5.0,0.2,167945.28,26
VTA0134843,2024-02-03,2,2024,C01869,Mayte Matos Gaitán,Norte,Premium,V004,Aurora Zelaya,Norte,P0035,Bose QC45,Audio,2623.99,5.0,0.18,10758.36,19
VTA0134844,2024-02-18,2,2024,C03309,José Luis Barragán Batista,Este,Regular,V010,Sra. Guadalupe Llamas,Este,P0091,Capturadora Elgato 4K,Gaming,1482.16,4.0,0.05,5632.21,25
VTA0134845,2024-02-26,2,2024,C04171,Srita. Karina Márquez,Sur,Ocasional,V036,  Dr. Ignacio Aparicio  ,Sur,P0079,Realme Pad 2,Tablets,8974.45,2.0,0.03,17410.43,20
VTA0134846,2024-02-13,2,2024,C03311,Estefanía Maldonado Alfaro,Este,Regular,V043,Homero Esquivel,Norte,P0068,Lenovo Tab P12,Tablets,14381.78,5.0,0.08,66156.19,21
VTA0134847,2024-02-23,2,2024,C02925,  Benjamín Roque Barrientos  ,Norte,Regular,V015,Joaquín Benavides Meza,Norte,P0025,Razer Blade 15,Laptops,30500.5,4.0,0.17,101261.66,44
VTA0134848,2024-02-24,2,2024,C00690,María Eugenia Liliana Mejía,Este,Premium,V011,Clara Loera,Este,P0006,Motorola Edge 50,Celulares,7980.48,4.0,0.19,25856.76,32
VTA0134849,2024-02-18,2,2024,C02007,Georgina Reyes,Norte,Ocasional,V015,Joaquín Benavides Meza,Norte,P0086,Silla Gamer DXRacer,Gaming,23326.7,2.0,0.07,43387.66,26
VTA0134850,2024-02-16,2,2024,C00686,Srita. Olga Lemus,Norte,Ocasional,V015,Joaquín Benavides Meza,Norte,P0105,Tripié Joby GorillaPod,Fotografía,9920.68,2.0,0.01,19642.95,41
VTA0134851,2024-02-10,2,2024,C00941,Sr. Felix Montenegro,Centro,Ocasional,V003,Jacinto Rivero Valladares,Centro,P0008,OPPO Find X7,Celulares,20638.79,1.0,0.17,17130.2,26
VTA0134852,24/02/2024,2,2024,C04229,Marcos Felipe García,Sur,Ocasional,V018,Lic. Gilberto Castellanos,Sur,P0063,Pad Mouse XL Gaming,Accesorios,2048.8,4.0,0.13,7129.82,42
VTA0134853,2024-02-21,2,2024,C02647,Rosa Dávila Barraza,Centro,Premium,V044,Julia Esther Solorio,Centro,P0067,iPad Air M1,Tablets,17554.66,5.0,0.19,71096.37,39
