id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0052132,2022-04-28,4,2022,C00676,Emilio Rodrigo Robledo Báez,Oeste,Premium,V008,Irene Franco,Sur,P0112,Estabilizador DJI OM6,Fotografía,17031.7,5.0,0.08,78345.82,33
VTA0052133,10/04/2022,4,2022,C04561,Dra. Rocío Mateo,Sur,Ocasional,V022,Bernardo Lemus Caballero,Oeste,P0002,Samsung Galaxy S24,Celulares,8598.27,3.0,0.07,23989.17,19
VTA0052134,2022-04-15,4,2022,C02362,María Cristina León Chapa,Centro,Premium,V048,Ivonne Véliz,Centro,P0111,Monitor Portátil 4K,Fotografía,6982.03,2.0,0.08,12846.94,41
VTA0052135,2022-04-10,4,2022,C03437,Darío Linares,Oeste,Regular,V039,Sr. Modesto Guillen,Oeste,P0062,Reloj Smartwatch Band,Accesorios,1352.07,4.0,0.09,-4921.53,38
VTA0052136,2022-04-28,4,2022,C04868,Hilda Soliz Mateo,Sur,Premium,V020,Dr. Arturo Angulo,Sur,P0023,Microsoft Surface Pro 9,Laptops,34217.72,5.0,0.12,150557.97,27
VTA0052137,2022-04-23,4,2022,C04889,Dr. Gerardo Medrano,Norte,Regular,V043,Homero Esquivel,Norte,P0024,LG Gram 17,Laptops,47033.58,2.0,0.11,83719.77,26
VTA0052138,2022-04-22,4,2022,C03827,  Josefina Eugenia Puente Bustos  ,Oeste,Ocasional,V001,Fernando Casares Jimínez,Oeste,P0067,iPad Air M1,Tablets,15526.05,4.0,0.06,-58377.95,39
VTA0052139,2022-04-08,4,2022,C02794,Cristina Gutiérrez Bétancourt,Este,Ocacional,V049,Ing. María Teresa Bétancourt,Este,P0112,Estabilizador DJI OM6,Fotografía,14249.53,3.0,0.05,40611.16,33
VTA0052140,2022-04-26,4,2022,C04343,Nadia Rosario Arroyo Gaona,Sur,premiun,V008,Irene Franco,Sur,P0086,Silla Gamer DXRacer,fotografia,21179.55,1.0,0.01,20967.75,26
VTA0052141,2022-04-02,4,2022,C03342,Felix Emiliano Luna,Sur,Regular,V008,Irene Franco,Sur,P0057,Soporte Laptop Adjustable,Accesorios,551.21,4.0,0.1,1984.36,39
VTA0052142,2022-04-07,4,2022,C04627,Lic. Olivia Cortés,Norte,Regular,V029,Francisco Ballesteros,Norte,P0103,Lente Canon RF 50mm,Fotografía,13656.44,3.0,0.03,39740.24,31
VTA0052143,2022-04-24,4,2022,C04818,Eugenia Garrido,Norte,Premium,V004,Aurora Zelaya,Norte,P0057,Soporte Laptop Adjustable,Accesorios,524.34,2.0,0.04,1006.73,39
VTA0052144,2022-04-30,4,2022,C03741,  Israel Hernández  ,Norte,Ocasional,V015,Joaquín Benavides Meza,Norte,P0092,Micrófono Blue Yeti,Gaming,14175.47,3.0,0.14,36572.71,47
VTA0052145,2022-04-07,4,2022,C02331,  María del Carmen Estela Mireles Garza  ,Sur,Ocasional,V036,  Dr. Ignacio Aparicio  ,Sur,P0096,Cooling Noctua NH-D15,Gaming,10439.33,2.0,0.16,17538.07,41
VTA0052146,2022-04-03,4,2022,C03638,Bernabé Benavides,Oeste,Ocasional,V007,Conchita Leticia Gastélum Corral,Oeste,P0116,Foco Philips Hue,Hogar Inteligente,4494.11,2.0,0.03,8718.57,44
VTA0052147,2022-04-08,4,2022,C03711,Pablo Guerra,Sur,Premium,V018,Lic. Gilberto Castellanos,Sur,P0110,Reflector 5en1 80cm,Fotografía,14101.88,1.0,0.16,11845.58,26
VTA0052148,17/04/2022,4,2022,C03487,Lic. Francisco Javier Salinas,Este,Premium,V010,Sra. Guadalupe Llamas,Este,P0018,Dell XPS 15,Laptops,41735.27,4.0,0.04,160263.44,40
