id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0090035,05/02/2023,2,2023,C01974,Karla Rodrígez,Oeste,Ocasional,V026,Ing. Elias Valdivia,Oeste,P0035,Bose QC45,Audio,2737.24,4.0,0.03,10620.49,19
VTA0090036,2023-02-17,2,2023,C02293,Raquel Salma Berríos Nájera,Centro,Regular,V031,  Bernabé César Salazar  ,Centro,P0017,MacBook Pro M3,Laptops,12052.8,5.0,0.02,59058.72,43
VTA0090037,2023-02-04,2,2023,C00575,Martha Rebeca Romero Alcántar,Sur,Ocacional,V013,Alvaro Gaona Ocasio,Sur,P0047,Bose SoundLink,Audio,3655.62,2.0,0.15,6214.55,44
VTA0090038,2023-02-08,2,2023,C03617,,Oeste,Ocasional,V014,Ofelia Miriam Negrón,Oeste,P0086,Silla Gamer DXRacer,Gaming,21112.77,,0.15,17945.85,26
VTA0090039,2023-02-21,2,2023,C00087,Amalia Tania Sosa Galván,Sur,REGULAR,V019,Jacinto Rodrigo Salazar Rolón,Sur,P0024,LG Gram 17,Laptops,45831.13,2.0,0.18,-75163.05,26
VTA0090040,2023-02-06,2,2023,C02542,José Luis Ramiro Véliz Alvarez,Sur,Premium,V021,  Cristal Valdés Maya  ,Sur,P0076,TCL Tab 10,Tablets,18375.88,1.0,0.18,15068.22,24
VTA0090041,2023-02-01,2,2023,C00446,Minerva Collazo Anaya,Oeste,Premium,V029,Francisco Ballesteros,Norte,P0065,iPad Pro M2 12.9,Tablets,7487.02,3.0,0.14,19316.51,21
VTA0090042,2023-02-25,2,2023,C01993,Marisol Verónica Pedroza,Centro,Ocasional,V041,Srita. Nadia Casas,Centro,P0109,Filtro ND Variable,Fotografía,3731.86,1.0,0.11,3321.36,30
VTA0090043,2023-02-05,2,2023,C04782,María Cristina Peña,Oeste,Premium,V006,  Dr. Evelio Murillo  ,Sur,P0039,Sennheiser HD 450,Audio,1006.37,1.0,0.0,1006.37,24
VTA0090044,2023-02-06,2,2023,C01252,Jerónimo Arteaga,Oeste,Ocasional,V031,  Bernabé César Salazar  ,Centro,P0044,Anker Q45,Audio,7221.56,5.0,0.04,34663.49,23
VTA0090045,2023-02-23,2,2023,C02348,Lic. Susana Batista,Sur,Regular,V019,Jacinto Rodrigo Salazar Rolón,Sur,P0080,Honor Pad 8,Tablets,8644.16,1.0,0.06,8125.51,19
VTA0090046,2023-02-06,2,2023,C01026,Úrsula Barbara Zayas Cruz,Sur,Premium,V024,Bernabé Guerra,Sur,P0008,OPPO Find X7,Celulares,22945.49,5.0,0.09,104401.98,26
VTA0090047,2023-02-20,2,2023,C01396,Bernardo Alonso Serrano Samaniego,Norte,Regular,V045,Marisela Vanesa Chapa Aranda,Norte,P0127,Router WiFi 6 Mesh,Hogar Inteligente,4911.09,3.0,0.04,14143.94,44
VTA0090048,2023-02-18,2,2023,C03280,  Rosario Mitzy Trujillo  ,Centro,Premium,V033,Jaime Gamez Maldonado,Centro,P0108,Batería Canon LP-E6,Fotografía,17044.73,1.0,0.07,15851.6,32
VTA0090049,07/02/2023,2,2023,C03875,Isaac Razo,Este,Ocacional,V005,Aldo Adán Rodrígez Galarza,Este,P0037,JBL Charge 5,Audio,8302.98,3.0,0.14,21421.69,21
VTA0090050,2023-02-22,2,2023,C00086,Claudia Esmeralda Melgar Reyes,Oeste,Premium,V026,Ing. Elias Valdivia,Oeste,P0088,Teclado Razer Huntsman,Gaming,21659.62,1.0,0.09,19710.25,44
VTA0090051,2023-02-09,2,2023,C03244,Srita. Elisa Pantoja,Norte,Regular,V009,Amanda María José Bravo,Norte,P0033,Sony WH-1000XM5,Audio,7446.16,5.0,0.18,30529.26,25
VTA0090052,2023-02-06,2,2023,C02844,Mateo Arellano Mondragón,Este,Premium,V049,Ing. María Teresa Bétancourt,Este,P0022,Acer Swift 5,Laptops,32197.54,5.0,0.0,160987.7,41
VTA0090053,2023-02-24,2,2023,C01101,Víctor Julio César Gaytán Santana,Centro,Premium,V048,Ivonne Véliz,Centro,P0069,Xiaomi Pad 6 Pro,Tablets,5856.78,4.0,0.13,20381.59,37
VTA0090054,2023-02-11,2,2023,C03913,  Manuel Fidel Figueroa  ,Norte,Premium,V016,Octavio Mario Rincón Marín,Norte,P0050,Cable USB-C 2m,Accesorios,1495.26,2.0,0.03,2900.8,32
VTA0090055,2023-02-04,2,2023,C01744,Óscar Timoteo Rodríguez,Centro,Regular,V031,  Bernabé César Salazar  ,Centro,P0127,Router WiFi 6 Mesh,Hogar Inteligente,4926.42,1.0,0.03,4778.63,44
VTA0090056,2023-02-18,2,2023,C02618,Agustín Ángel Aponte,Este,Premium,V032,Nelly Barela Cardenas,Este,P0032,ASUS VivoBook 16,Laptops,11405.86,1.0,0.08,10493.39,38
VTA0090057,2023-02-11,2,2023,C00583,Teresa Villalobos,Este,REGULAR,V011,Clara Loera,Este,P0115,Apple HomePod Mini,Hogar Inteligente,7741.47,5.0,0.05,36771.98,46
VTA0090058,2023-02-04,2,2023,C03804,Catalina Villagómez Chapa,Sur,Ocasional,V034,Rufino Rivera,Sur,P0042,Audio Technica ATH,Audio,6449.16,3.0,0.08,17799.68,31
VTA0090059,2023-02-27,2,2023,C01332,Ing. Abel Tovar,Oeste,ocasional,V038,Violeta Itzel Benavídez,Oeste,P0027,MacBook Air M2,Laptops,33672.56,5.0,0.07,156577.4,24
VTA0090060,01/02/2023,2,2023,C01737,Débora Villa Molina,Norte,Ocasional,V004,Aurora Zelaya,Norte,P0074,iPad Mini 6,Tablets,20431.21,5.0,0.2,81724.84,31
VTA0090061,26/02/2023,2,2023,C00937,Noemí Josefina Valdez,Este,Premium,V011,Clara Loera,Este,P0121,Roomba j7 Plus,Hogar Inteligente,7141.38,4.0,0.11,25423.31,38
VTA0090062,2023-02-28,2,2023,C03567,Ana Farías,Sur,Regular,V018,Lic. Gilberto Castellanos,Sur,P0112,Estabilizador DJI OM6,Fotografía,16656.83,4.0,0.09,60630.86,33
VTA0090063,2023-02-02,2,2023,C03904,José Cristobal Miranda Villaseñor,Norte,Premium,V009,Amanda María José Bravo,Norte,P0074,iPad Mini 6,Tablets,19816.93,2.0,0.01,39237.52,31
VTA0090064,2023-02-26,2,2023,C03620,Sr. Porfirio Sauceda,Sur,REGULAR,V012,Rubén Marco Antonio Orta Ramos,Sur,P0044,Anker Q45,Audio,6624.44,4.0,0.08,24377.94,23
VTA0090065,24/02/2023,2,2023,C04043,Irene Frida Arreola,Centro,Premium,V003,Jacinto Rivero Valladares,Centro,P0047,Bose SoundLink,Audio,3677.98,5.0,0.06,17286.51,44
VTA0090066,2023-02-03,2,2023,C00604,Fidel Reynaldo Castro Guevara,Oeste,Regular,V026,Ing. Elias Valdivia,Oeste,P0105,Tripié Joby GorillaPod,Fotografía,10410.52,2.0,0.05,19779.99,41
VTA0090067,2023-02-04,2,2023,C02806,Hugo de la Garza,Sur,Regular,V021,  Cristal Valdés Maya  ,Sur,P0003,Xiaomi 14 Pro,Celulares,23932.99,,0.04,45951.34,36
VTA0090068,08/02/2023,2,2023,C00290,Joaquín Escalante Lara,Norte,Premium,V046,Hermelinda Josefina Rodarte Bahena,Norte,P0013,Xiaomi Redmi Note 13,Celulares,13872.16,1.0,0.19,11236.45,30
VTA0090069,2023-02-26,2,2023,C00860,Catalina Mónica Pacheco Montez,Sur,Regular,V036,  Dr. Ignacio Aparicio  ,Sur,P0090,Control Xbox Elite 2,Gaming,27220.88,3.0,0.19,66146.74,40
VTA0090070,2023-02-25,2,2023,C03889,,Norte,Regular,V008,Irene Franco,Sur,P0006,Motorola Edge 50,Celulares,8903.23,2.0,0.12,15669.68,32
VTA0090071,10/02/2023,2,2023,C00848,Mayte Rael,Oeste,Premium,V035,Estela Haro,Oeste,P0001,iPhone 15 Pro,Celulares,20768.61,1.0,0.08,19107.12,37
VTA0090072,16/02/2023,2,2023,C03073,Dra. Juana Quintero,Este,Ocasional,V005,Aldo Adán Rodrígez Galarza,Este,P0061,Batería Portátil 20000,Accesorios,1709.65,2.0,0.13,2974.79,32
VTA0090073,16/02/2023,2,2023,C01437,Evelio Jorge Luis Garay Segura,Sur,Premium,V013,Alvaro Gaona Ocasio,Sur,P0088,Teclado Razer Huntsman,Gaming,24283.69,2.0,0.01,48081.71,44
VTA0090074,22/02/2023,2,2023,C03666,Renato Baca Valdivia,Norte,Regular,V015,Joaquín Benavides Meza,Norte,P0066,Samsung Galaxy Tab S9,Tablets,13665.12,3.0,0.01,40585.41,24
VTA0090075,2023-02-18,2,2023,C02364,Cristobal Hugo Guevara,Sur,Premium,V025,Manuel Gerónimo Armas,Sur,P0091,Capturadora Elgato 4K,Gaming,1449.36,3.0,0.13,3782.83,25
VTA0090076,2023-02-11,2,2023,C04113,Sr. José Luis Fajardo,Norte,Regular,V002,Nelly Marrero Ortiz,Norte,P0050,Cable USB-C 2m,Accesorios,1409.81,5.0,0.1,6344.14,32
VTA0090077,02/02/2023,2,2023,C02961,Linda Partida Acevedo,Norte,Premium,V015,Joaquín Benavides Meza,Norte,P0030,Lenovo IdeaPad 5,Laptops,42284.47,2.0,0.03,-82031.87,21
VTA0090078,2023-02-03,2,2023,C01267,Sandra Mares Pineda,Oeste,Ocasional,V035,Estela Haro,Oeste,P0040,Jabra Elite 85h,Audio,3009.91,3.0,0.1,8126.76,38
VTA0090079,06/02/2023,2,2023,C03524,Lic. Tomás Armenta,Norte,premiun,V009,Amanda María José Bravo,Norte,P0097,Canon EOS R6 Mark II,fotografia,29358.63,,0.01,116260.17,38
VTA0090080,2023-02-28,2,2023,C02700,Itzel Norma Rodríguez,Oeste,Premiun,V030,Gustavo Camilo Ochoa Gamboa,Oeste,P0004,Google Pixel 8,Celulares,5342.44,3.0,0.11,14264.31,34
VTA0090081,2023-02-26,2,2023,C02913,Diego Mariano Ferrer,Sur,Ocasional,V018,Lic. Gilberto Castellanos,Sur,P0068,Lenovo Tab P12,Tablets,14331.22,1.0,0.13,12468.16,21
VTA0090082,2023-02-25,2,2023,C01320,Rocío Celia Sisneros,Norte,Regular,V004,Aurora Zelaya,Norte,P0085,Monitor LG 27GP950,Gaming,18462.77,2.0,0.12,32494.48,43
VTA0090083,2023-02-25,2,2023,C04756,Modesto Díaz,Sur,Regular,V021,  Cristal Valdés Maya  ,Sur,P0003,Xiaomi 14 Pro,Celulares,20875.45,3.0,0.1,56363.72,36
VTA0090084,2023-02-27,2,2023,C00940,Hugo Yáñez,Este,premiun,V049,Ing. María Teresa Bétancourt,Este,P0003,Xiaomi 14 Pro,Celulares,23231.04,1.0,0.02,22766.42,36
VTA0090085,01/02/2023,2,2023,C04382,Cynthia Débora Cisneros,Centro,Regular,V028,Sofía Delia Gurule Cantú,Centro,P0063,Pad Mouse XL Gaming,Accesorios,1995.64,3.0,0.14,5148.75,42
VTA0090086,2023-02-20,2,2023,C02454,  Lourdes Anel Sisneros Badillo  ,Este,Premiun,V005,Aldo Adán Rodrígez Galarza,Este,P0003,Xiaomi 14 Pro,Celulares,22354.0,5.0,0.05,106181.5,36
VTA0090087,2023-02-01,2,2023,C00004,Dolores Virginia Palacios Montez,Centro,Regular,V033,Jaime Gamez Maldonado,Centro,P0051,Funda iPhone 15 Pro,Accesorios,1366.4,4.0,0.04,5246.98,40
VTA0090088,2023-02-22,2,2023,C00574,Cristian Quintanilla Navarrete,Centro,REGULAR,V017,Abraham Apodaca Colunga,Centro,P0075,Samsung Galaxy Tab A9,Tablets,18887.07,3.0,0.19,45895.58,35
VTA0090089,2023-02-18,2,2023,C04512,Oswaldo Esteban Apodaca Terrazas,Este,ocasional,V049,Ing. María Teresa Bétancourt,Este,P0010,Huawei Pura 70,Celulares,9408.46,3.0,0.17,23427.07,27
VTA0090090,2023-02-24,2,2023,C00569,Esparta Cavazos Cisneros,Sur,Premium,V020,Dr. Arturo Angulo,Sur,P0069,Xiaomi Pad 6 Pro,Tablets,5847.13,2.0,0.1,10524.83,37
VTA0090091,2023-02-07,2,2023,C01104,Zeferino León Santana,Norte,Ocasional,V001,Fernando Casares Jimínez,Oeste,P0110,Reflector 5en1 80cm,Fotografía,16279.32,3.0,0.01,48349.58,26
VTA0090092,2023-02-04,2,2023,C00878,Abril Camacho,Centro,premiun,V003,Jacinto Rivero Valladares,Centro,P0044,Anker Q45,Audio,6602.96,5.0,0.03,32024.36,23
VTA0090093,2023-02-21,2,2023,C04925,Yolanda Lucía Mondragón Moya,Centro,Premium,V033,Jaime Gamez Maldonado,Centro,P0103,Lente Canon RF 50mm,Fotografía,13580.39,4.0,0.11,48346.19,31
VTA0090094,2023-02-22,2,2023,C00944,Dra. Zoé Arteaga,Centro,Premium,V041,Srita. Nadia Casas,Centro,P0119,Enchufe Inteligente TP,Hogar Inteligente,5261.31,1.0,0.12,4629.95,27
VTA0090095,2023-02-09,2,2023,C02652,Hermelinda Gollum,Centro,Ocasional,V044,Julia Esther Solorio,Centro,P0101,DJI Mavic 3 Pro,Fotografía,15000.42,3.0,0.04,43201.21,27
