id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0096402,2023-04-21,4,2023,C02073,María Teresa Chavarría,Oeste,Regular,V001,Fernando Casares Jimínez,Oeste,P0041,Bang Olufsen H95,Audio,5743.53,3.0,0.18,14129.08,20
VTA0096403,2023-04-16,4,2023,C00132,,Centro,Regular,V033,Jaime Gamez Maldonado,Centro,P0052,Protector Pantalla S24,Accesorios,1043.27,3.0,0.02,3067.21,31
VTA0096404,19/04/2023,4,2023,C00667,Horacio Olivas Rojas,Este,Regular,V027,Claudio Andrés Gómez Sosa,Sur,P0126,Proyector BenQ 4K,Hogar Inteligente,7300.06,3.0,0.07,20367.17,35
VTA0096405,2023-04-19,4,2023,C03232,Lic. Evelio Villagómez,Sur,Premium,V027,Claudio Andrés Gómez Sosa,Sur,P0123,Cerradura Yale Smart, Accesorios,8394.97,2.0,0.11,14943.05,29
VTA0096406,2023-04-18,4,2023,C03357,Guillermina Amanda Holguín Concepción,Este,Regular,V026,Ing. Elias Valdivia,Oeste,P0103,Lente Canon RF 50mm,Fotografía,16267.95,5.0,0.02,79712.96,31
VTA0096407,2023-04-05,4,2023,C03020,  Victoria Trinidad Hernández  ,Oeste,Regular,V014,Ofelia Miriam Negrón,Oeste,P0105,Tripié Joby GorillaPod,Fotografía,10286.64,3.0,0.14,26539.53,41
VTA0096408,2023-04-11,4,2023,C03348,Trinidad Peres Herrera,Norte,premiun,V045,Marisela Vanesa Chapa Aranda,Norte,P0060,Adaptador HDMI 4K,Accesorios,947.04,4.0,0.1,3409.34,29
VTA0096409,2023-04-30,4,2023,C03604,Micaela Ayala Alcántar,Centro,Ocasional,V041,Srita. Nadia Casas,Centro,P0109,Filtro ND Variable,Fotografía,3177.85,1.0,0.09,2891.84,30
VTA0096410,2023-04-24,4,2023,C04403,Jos Mares Canales,Norte,Premiun,V015,Joaquín Benavides Meza,Norte,P0071,ASUS Zenpad 3S,Tablets,13591.37,5.0,0.15,57763.32,20
VTA0096411,24/04/2023,4,2023,C01225,Eva Hilda Corral,Norte,Ocasional,V016,Octavio Mario Rincón Marín,Norte,P0043,Sony WF-1000XM5,Audio,4237.7,1.0,0.12,3729.18,25
VTA0096412,2023-04-13,4,2023,C00956,Mateo Eugenio Ordóñez,Centro,Premium,V031,  Bernabé César Salazar  ,Centro,P0010,Huawei Pura 70,Celulares,9623.01,1.0,0.14,8275.79,27
VTA0096413,2023-04-13,4,2023,C00694,Clemente Iván Ponce Verduzco,Norte,Regular,V016,Octavio Mario Rincón Marín,Norte,P0030,Lenovo IdeaPad 5,Laptops,39116.34,4.0,0.09,142383.48,21
VTA0096414,2023-04-26,4,2023,C03700,,Este,Regular,V011,Clara Loera,Este,P0096,Cooling Noctua NH-D15,Gaming,9610.66,4.0,0.11,34213.95,41
VTA0096415,2023-04-12,4,2023,C01891,Mayte Úrsula de Jesús,Sur,Premiun,V012,Rubén Marco Antonio Orta Ramos,Sur,P0016,Tecno Spark 20,Celulares,14999.51,1.0,0.05,14249.53,20
VTA0096416,02/04/2023,4,2023,C03324,Enrique Arreola Jaramillo,Centro,Premium,V040,Karla Silvia Mireles Patiño,Oeste,P0006,Motorola Edge 50,Celulares,7958.15,2.0,0.14,13688.02,32
VTA0096417,2023-04-14,4,2023,C03427,Caridad Soliz,Este,Regular,V010,Sra. Guadalupe Llamas,Este,P0023,Microsoft Surface Pro 9,Laptops,31822.7,3.0,0.16,80193.2,27
VTA0096418,2023-04-26,4,2023,C04918,Homero Eduardo Loya,Oeste,Premium,V007,Conchita Leticia Gastélum Corral,Oeste,P0059,Audífonos USB-C,Accesorios,1415.97,5.0,0.14,6088.67,43
VTA0096419,2023-04-17,4,2023,C04338,,Oeste,Ocasional,V038,Violeta Itzel Benavídez,Oeste,P0118,Termostato Nest 3,Hogar Inteligente,1322.27,1.0,0.18,1084.26,30
VTA0096420,2023-04-17,4,2023,C03671,,Centro,Regular,V048,Ivonne Véliz,Centro,P0067,iPad Air M1,Tablets,17848.52,3.0,0.19,43371.9,39
VTA0096421,2023-04-03,4,2023,C01641,Guadalupe Rascón,Centro,Regular,V037,Victoria Caridad Concepción,Centro,P0045,Marshall Emberton III,Audio,7791.86,1.0,0.02,7636.02,22
VTA0096422,2023-04-02,4,2023,C00589,Alberto Miguel Laureano Rosario,Este,Ocasional,V016,Octavio Mario Rincón Marín,Norte,P0111,Monitor Portátil 4K,Fotografía,6094.24,3.0,0.12,16088.79,41
VTA0096423,2023-04-22,4,2023,C04067,Federico Luis Miguel Mejía,Este,REGULAR,V032,Nelly Barela Cardenas,Este,P0070,Amazon Fire HD 10,Tablets,16049.14,1.0,0.16,13481.28,33
VTA0096424,2023-04-18,4,2023,C04996,Ing. Evelio Salcedo,Norte,Ocasional,V009,Amanda María José Bravo,Norte,P0011,iPhone 14,Celulares,10581.65,2.0,0.02,20740.03,43
VTA0096425,2023-04-13,4,2023,C01268,Diego Campos,Norte,Ocasional,V002,Nelly Marrero Ortiz,Norte,P0063,Pad Mouse XL Gaming,Accesorios,1800.28,1.0,0.09,1638.25,42
VTA0096426,2023-04-27,4,2023,C02059,Flavio José Moya Carmona,Este,Premium,V010,Sra. Guadalupe Llamas,Este,P0024,LG Gram 17,Laptops,46941.24,4.0,0.05,178376.71,26
VTA0096427,02/04/2023,4,2023,C03071,Diana Rebeca Alfaro Bétancourt,Oeste,Ocacional,V040,Karla Silvia Mireles Patiño,Oeste,P0031,Acer Aspire 7, Accesorios,8127.78,2.0,0.17,13492.11,38
VTA0096428,2023-04-29,4,2023,C03899,Úrsula Susana Luevano,Centro,Ocasional,V037,Victoria Caridad Concepción,Centro,P0015,Nokia G42,Celulares,21591.81,1.0,0.1,19432.63,26
VTA0096429,2023-04-18,4,2023,C04967,Ing. Cristal Enríquez,Norte,Ocacional,V042,  Srita. Sandra Escamilla  ,Norte,P0024,LG Gram 17,Laptops,46600.97,3.0,0.04,134210.79,26
VTA0096430,16/04/2023,4,2023,C00756,Amanda María Teresa Ortega,Norte,Ocasional,V009,Amanda María José Bravo,Norte,P0050,Cable USB-C 2m,Accesorios,1539.96,,0.02,1509.16,32
VTA0096431,2023-04-21,4,2023,C00051,Barbara Nava,Este,Regular,V049,Ing. María Teresa Bétancourt,Este,P0085,Monitor LG 27GP950,Gaming,16083.22,4.0,0.2,51466.3,43
VTA0096432,30/04/2023,4,2023,C02777,Reina Aparicio Casas,Norte,premiun,V029,Francisco Ballesteros,Norte,P0121,Roomba j7 Plus,Hogar Inteligente,5962.79,2.0,0.06,11210.05,38
VTA0096433,2023-04-21,4,2023,C02355,Sra. Dalia Caraballo,Oeste,Ocasional,V022,Bernardo Lemus Caballero,Oeste,P0055,Teclado Keychron K2,Accesorios,1434.96,1.0,0.12,1262.76,28
VTA0096434,2023-04-07,4,2023,C04526,Norma Garica Maestas,Sur,Ocasional,V027,Claudio Andrés Gómez Sosa,Sur,P0120,Timbre Ring Video Pro,Hogar Inteligente,7196.97,2.0,0.05,13674.24,21
VTA0096435,2023-04-20,4,2023,C02585,René Ontiveros,Oeste,Regular,V031,  Bernabé César Salazar  ,Centro,P0030,Lenovo IdeaPad 5,Laptops,44954.91,4.0,0.07,167232.27,21
